t_s,state,copter_n,copter_e,copter_d,rover_n,rover_e,in_fov,occluded,bbox_cx,bbox_cy,px_err,vx_cmd,vy_cmd,loop_ms,dist_n,dist_e,d_true_px,d_dist_px
37.07,REGROUND,7.57,-0.09,-9.57,9.78,-0.01,1,0,,,,0.247,0.02,1.5,13.26,-0.01,,
37.12,REGROUND,7.57,-0.09,-9.57,9.79,-0.01,1,0,,,,0.247,0.02,0.9,13.26,-0.01,,
37.17,REGROUND,7.59,-0.1,-9.57,9.8,-0.01,1,0,,,,0.247,0.02,1.4,13.26,-0.01,,
37.22,REGROUND,7.59,-0.1,-9.57,9.82,-0.01,1,0,,,,0.247,0.02,0.7,13.26,-0.01,,
37.27,REGROUND,7.62,-0.1,-9.57,9.83,-0.01,1,0,,,,0.247,0.02,1.5,13.26,-0.01,,
37.32,REGROUND,7.62,-0.1,-9.57,9.84,-0.01,1,0,,,,0.247,0.02,2.9,13.26,-0.01,,
37.37,REGROUND,7.64,-0.1,-9.57,9.85,-0.01,1,0,,,,0.247,0.02,1.7,13.26,-0.01,,
37.42,REGROUND,7.64,-0.1,-9.57,9.87,-0.01,1,0,,,,0.247,0.02,1.0,13.26,-0.01,,
37.47,REGROUND,7.67,-0.1,-9.57,9.88,-0.01,1,0,,,,0.247,0.02,1.7,13.26,-0.01,,
37.52,REGROUND,7.67,-0.1,-9.57,9.89,-0.01,1,0,,,,0.247,0.02,1.0,13.26,-0.01,,
37.57,REGROUND,7.69,-0.1,-9.57,9.9,-0.01,1,0,,,,0.247,0.02,1.7,13.26,-0.01,,
37.62,REGROUND,7.69,-0.1,-9.57,9.92,-0.01,1,0,,,,0.247,0.02,1.0,13.26,-0.01,,
37.67,REGROUND,7.72,-0.1,-9.57,9.93,-0.01,1,0,,,,0.247,0.02,1.5,13.26,-0.01,,
37.72,REGROUND,7.72,-0.1,-9.57,9.94,-0.01,1,0,,,,0.247,0.02,1.0,13.26,-0.01,,
37.77,REGROUND,7.74,-0.1,-9.57,9.95,-0.01,1,0,,,,0.247,0.02,1.4,13.26,-0.01,,
37.82,REGROUND,7.74,-0.1,-9.57,9.97,-0.01,1,0,,,,0.247,0.02,1.1,13.26,-0.01,,
37.87,REGROUND,7.77,-0.1,-9.57,9.98,-0.01,1,0,,,,0.247,0.02,1.4,13.26,-0.01,,
37.92,REGROUND,7.77,-0.1,-9.57,9.99,-0.01,1,0,,,,0.247,0.02,0.9,13.26,-0.01,,
37.97,REGROUND,7.79,-0.11,-9.57,10.0,-0.01,1,0,,,,0.247,0.02,1.5,13.26,-0.01,,
38.02,REGROUND,7.79,-0.11,-9.57,10.02,-0.01,1,0,,,,0.247,0.02,0.8,13.26,-0.01,,
38.07,REGROUND,7.81,-0.11,-9.57,10.03,-0.01,1,0,,,,0.247,0.02,1.6,13.26,-0.01,,
38.12,REGROUND,7.81,-0.11,-9.57,10.04,-0.01,1,0,,,,0.247,0.02,1.0,13.26,-0.01,,
38.17,REGROUND,7.84,-0.11,-9.57,10.05,-0.01,1,0,,,,0.247,0.02,1.6,13.26,-0.01,,
38.22,REGROUND,7.84,-0.11,-9.57,10.07,-0.01,1,0,,,,0.247,0.02,1.0,13.26,-0.01,,
38.27,REGROUND,7.86,-0.11,-9.57,10.08,-0.01,1,0,,,,0.247,0.02,1.4,13.26,-0.01,,
38.32,REGROUND,7.86,-0.11,-9.57,10.09,-0.01,1,0,,,,0.247,0.02,0.8,13.26,-0.01,,
38.37,REGROUND,7.89,-0.11,-9.57,10.1,-0.01,1,0,,,,0.247,0.02,1.6,13.26,-0.01,,
38.42,REGROUND,7.89,-0.11,-9.57,10.12,-0.01,1,0,,,,0.247,0.02,1.0,13.26,-0.01,,
38.47,REGROUND,7.91,-0.11,-9.57,10.13,-0.01,1,0,,,,0.247,0.02,1.5,13.26,-0.01,,
38.52,REGROUND,7.91,-0.11,-9.57,10.14,-0.01,1,0,,,,0.247,0.02,0.9,13.26,-0.01,,
38.57,REGROUND,7.94,-0.12,-9.57,10.15,-0.01,1,0,,,,0.247,0.02,1.5,13.26,-0.01,,
38.62,REGROUND,7.94,-0.12,-9.57,10.17,-0.01,1,0,,,,0.247,0.02,0.7,13.26,-0.01,,
38.67,REGROUND,7.96,-0.12,-9.57,10.18,-0.01,1,0,,,,0.247,0.02,1.7,13.26,-0.01,,
38.72,REGROUND,7.96,-0.12,-9.57,10.19,-0.01,1,0,,,,0.247,0.02,0.9,13.26,-0.01,,
38.77,REGROUND,7.99,-0.12,-9.57,10.21,-0.01,1,0,,,,0.247,0.02,1.5,13.26,-0.01,,
38.82,REGROUND,7.99,-0.12,-9.57,10.22,-0.01,1,0,,,,0.247,0.02,0.8,13.26,-0.01,,
38.87,REGROUND,8.01,-0.12,-9.57,10.23,-0.01,1,0,,,,0.247,0.02,1.4,13.26,-0.01,,
38.92,REGROUND,8.01,-0.12,-9.57,10.24,-0.01,1,0,,,,0.247,0.02,1.0,13.26,-0.01,,
38.97,REGROUND,8.04,-0.12,-9.57,10.26,-0.01,1,0,,,,0.247,0.02,1.6,13.26,-0.01,,
39.02,REGROUND,8.04,-0.12,-9.57,10.27,-0.01,1,0,,,,0.247,0.02,1.0,13.26,-0.01,,
39.07,REGROUND,8.06,-0.12,-9.57,10.28,-0.01,1,0,,,,0.247,0.02,1.7,13.26,-0.01,,
39.12,REGROUND,8.06,-0.12,-9.57,10.29,-0.01,1,0,,,,0.247,0.02,0.8,13.26,-0.01,,
39.17,REGROUND,8.09,-0.12,-9.57,10.31,-0.01,1,0,,,,0.247,0.02,1.6,13.26,-0.01,,
39.22,REGROUND,8.09,-0.12,-9.57,10.32,-0.01,1,0,,,,0.247,0.02,1.0,13.26,-0.01,,
39.27,REGROUND,8.11,-0.12,-9.57,10.33,-0.01,1,0,,,,0.247,0.02,1.7,13.26,-0.01,,
39.32,REGROUND,8.11,-0.12,-9.57,10.34,-0.01,1,0,,,,0.247,0.02,0.9,13.26,-0.01,,
39.37,REGROUND,8.14,-0.13,-9.57,10.36,-0.01,1,0,,,,0.247,0.02,1.3,13.26,-0.01,,
39.42,REGROUND,8.14,-0.13,-9.57,10.37,-0.01,1,0,,,,0.247,0.02,1.0,13.26,-0.01,,
39.47,REGROUND,8.16,-0.13,-9.57,10.38,-0.01,1,0,,,,0.247,0.02,1.6,13.26,-0.01,,
39.52,REGROUND,8.16,-0.13,-9.57,10.39,-0.01,1,0,,,,0.247,0.02,1.1,13.26,-0.01,,
39.57,REGROUND,8.19,-0.13,-9.57,10.41,-0.01,1,0,,,,0.247,0.02,1.7,13.26,-0.01,,
39.62,REGROUND,8.19,-0.13,-9.57,10.42,-0.01,1,0,,,,0.247,0.02,1.0,13.26,-0.01,,
39.67,REGROUND,8.21,-0.13,-9.57,10.43,-0.01,1,0,,,,0.247,0.02,1.4,13.26,-0.01,,
39.72,REGROUND,8.21,-0.13,-9.57,10.44,-0.01,1,0,,,,0.247,0.02,2.9,13.26,-0.01,,
39.77,REGROUND,8.23,-0.13,-9.57,10.46,-0.01,1,0,,,,0.247,0.02,1.7,13.26,-0.01,,
39.82,REGROUND,8.23,-0.13,-9.57,10.47,-0.01,1,0,,,,0.247,0.02,1.0,13.26,-0.01,,
39.87,REGROUND,8.26,-0.13,-9.57,10.48,-0.01,1,0,,,,0.247,0.02,1.5,13.26,-0.01,,
39.92,REGROUND,8.26,-0.13,-9.57,10.49,-0.01,1,0,,,,0.247,0.02,0.7,13.26,-0.01,,
39.97,REGROUND,8.28,-0.13,-9.57,10.51,-0.01,1,0,,,,0.247,0.02,1.6,13.26,-0.01,,
40.02,REGROUND,8.28,-0.13,-9.57,10.52,-0.01,1,0,,,,0.247,0.02,0.9,13.26,-0.01,,
40.07,REGROUND,8.31,-0.13,-9.57,10.53,-0.01,1,0,,,,0.247,0.02,1.4,13.26,-0.01,,
40.12,REGROUND,8.31,-0.13,-9.57,10.54,-0.01,1,0,,,,0.247,0.02,1.2,13.26,-0.01,,
40.17,REGROUND,8.33,-0.13,-9.57,10.56,-0.01,1,0,,,,0.247,0.02,1.6,13.26,-0.01,,
40.22,REGROUND,8.33,-0.13,-9.57,10.57,-0.01,1,0,,,,0.247,0.02,0.9,13.26,-0.01,,
40.27,REGROUND,8.36,-0.13,-9.57,10.58,-0.01,1,0,,,,0.247,0.02,1.6,13.26,-0.01,,
40.32,REGROUND,8.36,-0.13,-9.57,10.59,-0.01,1,0,,,,0.247,0.02,1.0,13.26,-0.01,,
40.37,REGROUND,8.38,-0.14,-9.57,10.61,-0.01,1,0,,,,0.247,0.02,1.6,13.26,-0.01,,
40.42,REGROUND,8.38,-0.14,-9.57,10.62,-0.01,1,0,,,,0.247,0.02,1.0,13.26,-0.01,,
40.47,REGROUND,8.41,-0.14,-9.57,10.63,-0.01,1,0,,,,0.247,0.02,1.7,13.26,-0.01,,
40.52,REGROUND,8.41,-0.14,-9.57,10.64,-0.01,1,0,,,,0.247,0.02,1.0,13.26,-0.01,,
40.57,REGROUND,8.43,-0.14,-9.57,10.66,-0.01,1,0,,,,0.247,0.02,1.5,13.26,-0.01,,
40.62,REGROUND,8.43,-0.14,-9.57,10.67,-0.01,1,0,,,,0.247,0.02,1.1,13.26,-0.01,,
40.67,REGROUND,8.46,-0.14,-9.57,10.68,-0.01,1,0,,,,0.247,0.02,1.6,13.26,-0.01,,
40.72,REGROUND,8.46,-0.14,-9.57,10.69,-0.01,1,0,,,,0.247,0.02,0.9,13.26,-0.01,,
40.77,REGROUND,8.48,-0.14,-9.57,10.71,-0.01,1,0,,,,0.247,0.02,1.5,13.26,-0.01,,
40.82,REGROUND,8.48,-0.14,-9.57,10.72,-0.01,1,0,,,,0.247,0.02,1.0,13.26,-0.01,,
40.87,REGROUND,8.51,-0.14,-9.57,10.73,-0.01,1,0,,,,0.247,0.02,1.6,13.26,-0.01,,
40.92,REGROUND,8.51,-0.14,-9.57,10.74,-0.01,1,0,,,,0.247,0.02,0.9,13.26,-0.01,,
40.97,REGROUND,8.53,-0.14,-9.57,10.76,-0.01,1,0,,,,0.247,0.02,1.5,13.26,-0.01,,
41.02,REGROUND,8.53,-0.14,-9.57,10.77,-0.01,1,0,,,,0.247,0.02,1.0,13.26,-0.01,,
41.07,REGROUND,8.56,-0.14,-9.57,10.78,-0.01,1,0,,,,0.247,0.02,1.8,13.26,-0.01,,
41.12,REGROUND,8.56,-0.14,-9.57,10.79,-0.01,1,0,,,,0.247,0.02,1.0,13.26,-0.01,,
41.17,REGROUND,8.58,-0.14,-9.57,10.81,-0.01,1,0,,,,0.247,0.02,1.7,13.26,-0.01,,
41.22,REGROUND,8.58,-0.14,-9.57,10.82,-0.01,1,0,,,,0.247,0.02,1.0,13.26,-0.01,,
41.27,REGROUND,8.61,-0.15,-9.57,10.83,-0.01,1,0,,,,0.247,0.02,1.6,13.26,-0.01,,
41.32,REGROUND,8.61,-0.15,-9.57,10.84,-0.01,1,0,,,,0.247,0.02,1.0,13.26,-0.01,,
41.37,REGROUND,8.63,-0.15,-9.57,10.86,-0.01,1,0,,,,0.247,0.02,1.6,13.26,-0.01,,
41.42,REGROUND,8.63,-0.15,-9.57,10.87,-0.01,1,0,,,,0.247,0.02,0.9,13.26,-0.01,,
41.47,REGROUND,8.66,-0.15,-9.57,10.88,-0.01,1,0,,,,0.247,0.02,1.4,13.26,-0.01,,
41.52,REGROUND,8.66,-0.15,-9.57,10.89,-0.01,1,0,,,,0.247,0.02,0.7,13.26,-0.01,,
41.57,REGROUND,8.68,-0.15,-9.57,10.91,-0.01,1,0,,,,0.247,0.02,1.6,13.26,-0.01,,
41.62,REGROUND,8.68,-0.15,-9.57,10.92,-0.01,1,0,,,,0.247,0.02,0.8,13.26,-0.01,,
41.67,REGROUND,8.71,-0.15,-9.57,10.93,-0.01,1,0,,,,0.247,0.02,1.6,13.26,-0.01,,
41.72,REGROUND,8.71,-0.15,-9.57,10.94,-0.01,1,0,,,,0.247,0.02,1.0,13.26,-0.01,,
41.77,REGROUND,8.73,-0.15,-9.57,10.96,-0.01,1,0,,,,0.247,0.02,1.6,13.26,-0.01,,
41.82,REGROUND,8.73,-0.15,-9.57,10.97,-0.01,1,0,,,,0.247,0.02,1.0,13.26,-0.01,,
41.87,REGROUND,8.76,-0.15,-9.57,10.98,-0.01,1,0,,,,0.247,0.02,1.6,13.26,-0.01,,
41.92,REGROUND,8.76,-0.15,-9.57,10.99,-0.01,1,0,,,,0.247,0.02,1.0,13.26,-0.01,,
41.97,REGROUND,8.78,-0.15,-9.57,11.01,-0.01,1,0,,,,0.247,0.02,3.5,13.26,-0.01,,
42.02,REGROUND,8.78,-0.15,-9.57,11.02,-0.01,1,0,,,,0.247,0.02,0.7,13.26,-0.01,,
42.07,REGROUND,8.81,-0.16,-9.57,11.03,-0.01,1,0,,,,0.247,0.02,1.4,13.26,-0.01,,
42.12,REGROUND,8.81,-0.16,-9.57,11.04,-0.01,1,0,,,,0.247,0.02,0.9,13.26,-0.01,,
42.17,REGROUND,8.83,-0.16,-9.57,11.06,-0.01,1,0,,,,0.247,0.02,1.8,13.26,-0.01,,
42.22,REGROUND,8.83,-0.16,-9.57,11.07,-0.01,1,0,,,,0.247,0.02,0.9,13.26,-0.01,,
42.27,REGROUND,8.85,-0.16,-9.57,11.08,-0.01,1,0,,,,0.247,0.02,1.5,13.26,-0.01,,
42.32,REGROUND,8.85,-0.16,-9.57,11.09,-0.01,1,0,,,,0.247,0.02,1.0,13.26,-0.01,,
42.37,REGROUND,8.88,-0.16,-9.57,11.11,-0.01,1,0,,,,0.247,0.02,1.6,13.26,-0.01,,
42.42,REGROUND,8.88,-0.16,-9.57,11.12,-0.01,1,0,,,,0.247,0.02,1.2,13.26,-0.01,,
42.47,REGROUND,8.9,-0.16,-9.57,11.13,-0.01,1,0,,,,0.247,0.02,1.6,13.26,-0.01,,
42.52,REGROUND,8.9,-0.16,-9.57,11.14,-0.01,1,0,,,,0.247,0.02,0.8,13.26,-0.01,,
42.57,REGROUND,8.93,-0.16,-9.57,11.16,-0.01,1,0,,,,0.247,0.02,1.4,13.26,-0.01,,
42.62,REGROUND,8.93,-0.16,-9.57,11.17,-0.01,1,0,,,,0.247,0.02,0.9,13.26,-0.01,,
42.67,REGROUND,8.95,-0.16,-9.57,11.18,-0.01,1,0,,,,0.247,0.02,1.7,13.26,-0.01,,
42.72,REGROUND,8.95,-0.16,-9.57,11.19,-0.01,1,0,,,,0.247,0.02,1.0,13.26,-0.01,,
42.78,REGROUND,8.98,-0.17,-9.57,11.21,-0.01,1,0,,,,0.247,0.02,1.7,13.26,-0.01,,
42.83,REGROUND,8.98,-0.17,-9.57,11.22,-0.01,1,0,,,,0.247,0.02,0.9,13.26,-0.01,,
42.88,REGROUND,9.0,-0.17,-9.57,11.23,-0.01,1,0,,,,0.247,0.02,1.4,13.26,-0.01,,
42.93,REGROUND,9.0,-0.17,-9.57,11.24,-0.01,1,0,,,,0.247,0.02,1.0,13.26,-0.01,,
42.98,REGROUND,9.03,-0.17,-9.57,11.26,-0.01,1,0,,,,0.247,0.02,1.6,13.26,-0.01,,
43.03,REGROUND,9.03,-0.17,-9.57,11.27,-0.01,1,0,,,,0.247,0.02,0.9,13.26,-0.01,,
43.08,REGROUND,9.05,-0.17,-9.57,11.28,-0.01,1,0,,,,0.247,0.02,1.4,13.26,-0.01,,
43.13,REGROUND,9.05,-0.17,-9.57,11.29,-0.01,1,0,,,,0.247,0.02,0.8,13.26,-0.01,,
43.18,REGROUND,9.08,-0.17,-9.57,11.31,-0.01,1,0,,,,0.247,0.02,1.6,13.26,-0.01,,
43.23,REGROUND,9.08,-0.17,-9.57,11.32,-0.01,1,0,,,,0.247,0.02,1.0,13.26,-0.01,,
43.28,REGROUND,9.1,-0.17,-9.57,11.33,-0.01,1,0,,,,0.247,0.02,1.6,13.26,-0.01,,
43.33,REGROUND,9.1,-0.17,-9.57,11.34,-0.01,1,0,,,,0.247,0.02,1.0,13.26,-0.01,,
43.38,REGROUND,9.13,-0.17,-9.57,11.36,-0.01,1,0,,,,0.247,0.02,1.7,13.26,-0.01,,
43.43,REGROUND,9.13,-0.17,-9.57,11.37,-0.01,1,0,,,,0.247,0.02,1.0,13.26,-0.01,,
43.48,REGROUND,9.15,-0.17,-9.57,11.38,-0.01,1,0,,,,0.247,0.02,1.3,13.26,-0.01,,
43.53,REGROUND,9.15,-0.17,-9.57,11.39,-0.01,1,0,,,,0.247,0.02,0.9,13.26,-0.01,,
43.58,REGROUND,9.17,-0.17,-9.57,11.41,-0.01,1,0,,,,0.247,0.02,1.6,13.26,-0.01,,
43.63,REGROUND,9.17,-0.17,-9.57,11.42,-0.01,1,0,,,,0.247,0.02,0.9,13.26,-0.01,,
43.68,REGROUND,9.2,-0.17,-9.57,11.43,-0.01,1,0,,,,0.247,0.02,1.9,13.26,-0.01,,
43.73,REGROUND,9.2,-0.17,-9.57,11.44,-0.01,1,0,,,,0.247,0.02,0.9,13.26,-0.01,,
43.78,REGROUND,9.22,-0.18,-9.57,11.46,-0.01,1,0,,,,0.247,0.02,1.6,13.26,-0.01,,
43.83,REGROUND,9.22,-0.18,-9.57,11.47,-0.01,1,0,,,,0.247,0.02,1.0,13.26,-0.01,,
43.88,REGROUND,9.25,-0.18,-9.57,11.48,-0.01,1,0,,,,0.247,0.02,1.6,13.26,-0.01,,
43.93,REGROUND,9.25,-0.18,-9.57,11.49,-0.01,1,0,,,,0.247,0.02,1.1,13.26,-0.01,,
43.98,REGROUND,9.27,-0.18,-9.57,11.51,-0.01,1,0,,,,0.247,0.02,1.6,13.26,-0.01,,
44.03,REGROUND,9.27,-0.18,-9.57,11.52,-0.01,1,0,,,,0.247,0.02,1.0,13.26,-0.01,,
44.08,REGROUND,9.3,-0.18,-9.57,11.53,-0.01,1,0,,,,0.247,0.02,1.4,13.26,-0.01,,
44.13,REGROUND,9.3,-0.18,-9.57,11.54,-0.01,1,0,,,,0.247,0.02,0.8,13.26,-0.01,,
44.18,REGROUND,9.32,-0.18,-9.57,11.56,-0.01,1,0,,,,0.247,0.02,1.5,13.26,-0.01,,
44.23,REGROUND,9.32,-0.18,-9.57,11.57,-0.01,1,0,,,,0.247,0.02,1.0,13.26,-0.01,,
44.28,REGROUND,9.35,-0.18,-9.57,11.58,-0.01,1,0,,,,0.247,0.02,3.8,13.26,-0.01,,
44.33,REGROUND,9.35,-0.18,-9.57,11.59,-0.01,1,0,,,,0.247,0.02,0.9,13.26,-0.01,,
44.38,REGROUND,9.37,-0.18,-9.57,11.61,-0.01,1,0,,,,0.247,0.02,1.5,13.26,-0.01,,
44.43,REGROUND,9.37,-0.18,-9.57,11.62,-0.01,1,0,,,,0.247,0.02,0.9,13.26,-0.01,,
44.48,REGROUND,9.4,-0.18,-9.57,11.63,-0.01,1,0,,,,0.247,0.02,1.8,13.26,-0.01,,
44.53,REGROUND,9.4,-0.18,-9.57,11.64,-0.01,1,0,,,,0.247,0.02,1.0,13.26,-0.01,,
44.58,REGROUND,9.42,-0.18,-9.57,11.66,-0.01,1,0,,,,0.247,0.02,1.4,13.26,-0.01,,
44.63,REGROUND,9.42,-0.18,-9.57,11.67,-0.01,1,0,,,,0.247,0.02,0.8,13.26,-0.01,,
44.68,REGROUND,9.45,-0.18,-9.57,11.68,-0.01,1,0,,,,0.247,0.02,1.4,13.26,-0.01,,
44.73,REGROUND,9.45,-0.18,-9.57,11.69,-0.01,1,0,,,,0.247,0.02,0.8,13.26,-0.01,,
44.78,REGROUND,9.47,-0.19,-9.57,11.71,-0.01,1,0,,,,0.247,0.02,1.6,13.26,-0.01,,
44.83,REGROUND,9.47,-0.19,-9.57,11.72,-0.01,1,0,,,,0.247,0.02,0.8,13.26,-0.01,,
44.88,REGROUND,9.5,-0.19,-9.57,11.73,-0.01,1,0,,,,0.247,0.02,1.7,13.26,-0.01,,
44.93,REGROUND,9.5,-0.19,-9.57,11.74,-0.01,1,0,,,,0.247,0.02,0.9,13.26,-0.01,,
44.98,REGROUND,9.52,-0.19,-9.57,11.76,-0.01,1,0,,,,0.247,0.02,1.7,13.26,-0.01,,
45.03,REGROUND,9.52,-0.19,-9.57,11.77,-0.01,1,0,,,,0.247,0.02,0.9,13.26,-0.01,,
45.08,REGROUND,9.55,-0.19,-9.57,11.78,-0.01,1,0,,,,0.247,0.02,1.7,13.26,-0.01,,
45.13,REGROUND,9.55,-0.19,-9.57,11.79,-0.01,1,0,,,,0.247,0.02,0.7,13.26,-0.01,,
45.18,REGROUND,9.57,-0.19,-9.57,11.81,-0.01,1,0,,,,0.247,0.02,1.4,13.26,-0.01,,
45.23,REGROUND,9.57,-0.19,-9.57,11.82,-0.01,1,0,,,,0.247,0.02,0.7,13.26,-0.01,,
45.28,REGROUND,9.6,-0.19,-9.57,11.83,-0.01,1,0,,,,0.247,0.02,1.6,13.26,-0.01,,
45.33,REGROUND,9.6,-0.19,-9.57,11.84,-0.01,1,0,,,,0.247,0.02,1.1,13.26,-0.01,,
45.38,REGROUND,9.62,-0.19,-9.57,11.86,-0.01,1,0,,,,0.247,0.02,1.6,13.26,-0.01,,
45.43,REGROUND,9.62,-0.19,-9.57,11.87,-0.01,1,0,,,,0.247,0.02,0.7,13.26,-0.01,,
45.48,REGROUND,9.65,-0.19,-9.57,11.88,-0.01,1,0,,,,0.247,0.02,1.6,13.26,-0.01,,
45.53,REGROUND,9.65,-0.19,-9.57,11.89,-0.01,1,0,,,,0.247,0.02,0.8,13.26,-0.01,,
45.58,REGROUND,9.67,-0.2,-9.57,11.91,-0.01,1,0,,,,0.247,0.02,1.7,13.26,-0.01,,
45.63,REGROUND,9.67,-0.2,-9.57,11.92,-0.01,1,0,,,,0.247,0.02,0.7,13.26,-0.01,,
45.68,REGROUND,9.7,-0.2,-9.57,11.93,-0.01,1,0,,,,0.247,0.02,1.6,13.26,-0.01,,
45.73,REGROUND,9.7,-0.2,-9.57,11.94,-0.01,1,0,,,,0.247,0.02,0.8,13.26,-0.01,,
45.78,REGROUND,9.72,-0.2,-9.57,11.96,-0.01,1,0,,,,0.247,0.02,1.4,13.26,-0.01,,
45.83,REGROUND,9.72,-0.2,-9.57,11.97,-0.01,1,0,,,,0.247,0.02,0.8,13.26,-0.01,,
45.88,REGROUND,9.75,-0.2,-9.57,11.98,-0.01,1,0,,,,0.247,0.02,1.4,13.26,-0.01,,
45.93,REGROUND,9.75,-0.2,-9.57,12.0,-0.01,1,0,,,,0.247,0.02,0.8,13.26,-0.01,,
45.98,REGROUND,9.77,-0.2,-9.57,12.01,-0.01,1,0,,,,0.247,0.02,1.8,13.26,-0.01,,
46.03,REGROUND,9.77,-0.2,-9.57,12.02,-0.01,1,0,,,,0.247,0.02,1.1,13.26,-0.01,,
46.08,REGROUND,9.8,-0.2,-9.57,12.03,-0.01,1,0,,,,0.247,0.02,1.8,13.26,-0.01,,
46.13,REGROUND,9.8,-0.2,-9.57,12.05,-0.01,1,0,,,,0.247,0.02,1.0,13.26,-0.01,,
46.18,REGROUND,9.82,-0.2,-9.57,12.06,-0.01,1,0,,,,0.247,0.02,1.7,13.26,-0.01,,
46.23,REGROUND,9.82,-0.2,-9.57,12.07,-0.01,1,0,,,,0.247,0.02,0.8,13.26,-0.01,,
46.28,REGROUND,9.84,-0.21,-9.57,12.08,-0.01,1,0,,,,0.247,0.02,1.6,13.26,-0.01,,
46.33,REGROUND,9.84,-0.21,-9.57,12.1,-0.01,1,0,,,,0.247,0.02,0.9,13.26,-0.01,,
46.38,REGROUND,9.87,-0.21,-9.57,12.11,-0.01,1,0,,,,0.247,0.02,1.5,13.26,-0.01,,
46.43,REGROUND,9.87,-0.21,-9.57,12.12,-0.01,1,0,,,,0.247,0.02,0.9,13.26,-0.01,,
46.48,CARRY,9.89,-0.21,-9.57,12.13,-0.01,1,0,,,,0.247,0.02,41.4,13.26,-0.01,,
46.53,CARRY,9.89,-0.21,-9.57,12.15,-0.01,1,0,302.0,69.0,171.9,3.0,-0.36,40.9,13.26,-0.01,62.6,57.6
46.58,CARRY,9.92,-0.21,-9.57,12.16,-0.01,1,0,302.0,68.5,172.4,3.0,-0.36,45.0,13.26,-0.01,63.4,56.9
46.63,CARRY,9.92,-0.21,-9.57,12.17,-0.01,1,0,303.0,70.0,170.8,3.0,-0.34,43.3,13.26,-0.01,61.2,56.5
46.68,CARRY,9.94,-0.21,-9.57,12.18,-0.01,1,0,303.0,71.5,169.4,3.0,-0.34,47.0,13.26,-0.01,60.7,56.4
46.73,CARRY,9.94,-0.21,-9.57,12.2,-0.01,1,0,302.5,70.0,170.9,3.0,-0.35,47.5,13.26,-0.01,61.6,56.3
46.78,CARRY,9.97,-0.21,-9.57,12.21,-0.01,1,0,303.0,71.0,169.9,3.0,-0.34,50.1,13.26,-0.01,61.1,55.6
46.83,CARRY,9.97,-0.21,-9.57,12.22,-0.01,1,0,303.0,70.5,170.4,3.0,-0.34,50.6,13.26,-0.01,61.0,55.4
46.88,CARRY,10.0,-0.21,-9.57,12.23,-0.01,1,0,303.0,71.5,169.4,3.0,-0.34,51.2,13.26,-0.01,60.9,55.1
46.94,CARRY,10.0,-0.21,-9.57,12.25,-0.01,1,0,303.0,71.5,169.4,3.0,-0.34,51.7,13.26,-0.01,60.5,55.1
46.99,CARRY,10.03,-0.22,-9.57,12.26,-0.01,1,0,303.0,72.0,168.9,3.0,-0.34,49.9,13.26,-0.01,61.1,54.4
47.04,CARRY,10.03,-0.22,-9.57,12.27,-0.01,1,0,303.0,72.0,168.9,3.0,-0.34,48.8,13.26,-0.01,60.7,54.4
47.09,CARRY,10.08,-0.23,-9.57,12.28,-0.01,1,0,303.0,74.0,166.9,3.0,-0.34,48.7,13.26,-0.01,60.8,54.0
47.14,CARRY,10.08,-0.23,-9.57,12.3,-0.01,1,0,303.0,74.0,166.9,3.0,-0.34,48.4,13.26,-0.01,60.4,54.0
47.19,CARRY,10.15,-0.24,-9.57,12.31,-0.01,1,0,303.0,76.0,164.9,3.0,-0.34,48.6,13.26,-0.01,61.3,53.4
47.24,CARRY,10.15,-0.24,-9.57,12.32,-0.01,1,0,303.0,76.0,164.9,3.0,-0.34,48.7,13.26,-0.01,60.9,53.4
47.29,CARRY,10.24,-0.26,-9.57,12.34,-0.01,1,0,303.5,79.0,161.8,3.0,-0.33,49.1,13.26,-0.01,61.9,52.7
47.34,CARRY,10.24,-0.26,-9.57,12.35,-0.01,1,0,303.5,79.0,161.8,3.0,-0.33,48.3,13.26,-0.01,61.5,52.7
47.39,CARRY,10.36,-0.29,-9.57,12.36,-0.01,1,0,304.5,83.0,157.8,3.0,-0.31,49.0,13.26,-0.01,62.8,51.8
47.44,CARRY,10.36,-0.29,-9.57,12.37,-0.01,1,0,304.5,83.0,157.8,3.0,-0.31,48.2,13.26,-0.01,62.4,51.8
47.49,CARRY,10.51,-0.32,-9.57,12.39,-0.01,1,0,305.0,87.5,153.2,3.0,-0.3,48.6,13.26,-0.01,65.0,51.7
47.54,CARRY,10.51,-0.32,-9.57,12.4,-0.01,1,0,253.0,86.5,167.5,3.0,-1.34,48.2,13.26,-0.01,108.2,103.6
47.59,CARRY,10.67,-0.36,-9.57,12.41,-0.01,1,0,306.0,92.0,148.7,2.96,-0.28,48.3,13.26,-0.01,68.3,51.8
47.64,CARRY,10.67,-0.36,-9.57,12.42,-0.01,1,0,255.0,90.5,163.0,2.99,-1.3,58.2,13.26,-0.01,109.7,102.8
47.7,CARRY,10.87,-0.4,-9.57,12.44,-0.01,1,0,257.0,96.5,156.7,2.87,-1.26,53.4,13.26,-0.01,111.5,102.6
47.75,CARRY,11.08,-0.45,-9.57,12.45,-0.01,1,0,307.5,106.0,134.6,2.68,-0.25,54.0,13.26,-0.01,75.3,54.6
