t_s,copter_n,copter_e,copter_d,rover_n,rover_e,rover_d,oracle_cx,oracle_cy,oracle_w,oracle_h,det_bbox_cx,det_bbox_cy,det_new,track_cx,track_cy,track_w,track_h,track_id,pix_err_vs_oracle,vx_cmd,vy_cmd,yaw_rate_cmd,loop_dt_ms
3.155,9.72,-9.19,-9.54,11.01,-9.19,0.00,328.9,165.7,116.2,232.4,,,0,320.0,240.0,640.0,480.0,1,74.8,-0.000,0.000,0.0000,50.1
3.205,9.72,-9.19,-9.54,11.02,-9.19,0.00,329.0,165.0,116.2,232.4,,,0,320.0,240.0,640.0,480.0,1,75.5,-0.000,0.000,0.0000,50.1
3.255,9.72,-9.19,-9.54,11.03,-9.19,0.00,329.1,164.3,116.2,232.4,,,0,320.0,240.0,640.0,480.0,1,76.3,-0.000,0.000,0.0000,50.1
3.305,9.72,-9.19,-9.54,11.04,-9.19,0.00,329.2,163.6,116.2,232.4,,,0,320.0,240.0,640.0,480.0,1,77.0,-0.000,0.000,0.0000,50.1
3.355,9.72,-9.19,-9.54,11.06,-9.19,0.00,329.3,162.8,116.2,232.4,,,0,320.0,240.0,640.0,480.0,1,77.7,-0.000,0.000,0.0000,50.1
3.405,9.72,-9.19,-9.54,11.07,-9.19,0.00,329.3,162.1,116.2,232.4,,,0,320.0,240.0,640.0,480.0,1,78.4,-0.000,0.000,0.0000,50.1
3.455,9.72,-9.19,-9.54,11.08,-9.19,0.00,329.4,161.4,116.2,232.4,,,0,320.0,240.0,640.0,480.0,1,79.2,-0.000,0.000,0.0000,50.1
3.505,9.72,-9.19,-9.54,11.09,-9.19,0.00,329.5,160.7,116.2,232.4,,,0,320.0,240.0,640.0,480.0,1,79.9,-0.000,0.000,0.0000,50.1
3.555,9.72,-9.19,-9.54,11.11,-9.19,0.00,329.6,159.9,116.2,232.4,,,0,320.0,240.0,640.0,480.0,1,80.6,-0.000,0.000,0.0000,50.1
3.605,9.72,-9.19,-9.54,11.12,-9.19,0.00,329.7,159.2,116.2,232.4,,,0,320.0,240.0,640.0,480.0,1,81.4,-0.000,0.000,0.0000,50.1
3.655,9.72,-9.19,-9.54,11.13,-9.19,0.00,329.8,158.5,116.2,232.4,,,0,320.0,240.0,640.0,480.0,1,82.1,-0.000,0.000,0.0000,50.1
3.705,9.72,-9.19,-9.54,11.14,-9.19,0.00,329.9,157.8,116.2,232.4,,,0,320.0,240.0,640.0,480.0,1,82.8,-0.000,0.000,0.0000,50.1
