t_s,state,copter_n,copter_e,copter_d,rover_n,rover_e,in_fov,occluded,bbox_cx,bbox_cy,px_err,vx_cmd,vy_cmd
39.46,CARRY,10.04,-0.02,-9.48,10.38,-0.01,1,0,323.1,220.2,20.0,0.396,0.062
39.51,CARRY,10.15,-0.02,-9.48,10.39,-0.01,1,0,322.3,226.1,14.0,0.277,0.045
39.56,CARRY,10.15,-0.02,-9.48,10.4,-0.01,1,0,322.4,225.4,14.8,0.292,0.047
39.61,CARRY,10.26,-0.02,-9.48,10.42,-0.01,1,0,321.6,230.8,9.4,0.185,0.032
39.66,CARRY,10.26,-0.02,-9.48,10.43,-0.01,1,0,321.7,230.0,10.1,0.2,0.034
39.71,CARRY,10.34,-0.02,-9.48,10.44,-0.01,1,0,321.0,234.5,5.6,0.111,0.021
39.76,CARRY,10.34,-0.02,-9.48,10.45,-0.01,1,0,321.1,233.7,6.4,0.125,0.022
39.81,CARRY,10.42,-0.02,-9.48,10.47,-0.01,1,0,320.5,237.4,2.6,0.051,0.011
39.86,CARRY,10.42,-0.02,-9.48,10.48,-0.01,1,0,320.6,236.7,3.3,0.066,0.013
39.91,CARRY,10.49,-0.02,-9.48,10.49,-0.01,1,0,320.1,239.7,0.3,0.005,0.002
39.96,CARRY,10.49,-0.02,-9.48,10.5,-0.01,1,0,320.2,239.0,1.0,0.02,0.004
40.01,CARRY,10.54,-0.01,-9.48,10.52,-0.01,1,0,319.8,241.4,1.4,-0.029,-0.004
40.06,CARRY,10.54,-0.01,-9.48,10.53,-0.01,1,0,319.9,240.7,0.7,-0.014,-0.002
40.11,CARRY,10.58,-0.01,-9.48,10.54,-0.01,1,0,319.5,242.5,2.6,-0.051,-0.009
40.16,CARRY,10.58,-0.01,-9.48,10.55,-0.01,1,0,319.6,241.8,1.9,-0.036,-0.008
40.21,CARRY,10.62,-0.01,-9.48,10.57,-0.01,1,0,319.3,243.2,3.2,-0.063,-0.013
40.26,CARRY,10.62,-0.01,-9.48,10.58,-0.01,1,0,319.4,242.4,2.5,-0.049,-0.012
40.31,CARRY,10.65,-0.01,-9.48,10.59,-0.01,1,0,319.2,243.3,3.4,-0.067,-0.016
40.36,CARRY,10.65,-0.01,-9.48,10.6,-0.01,1,0,319.3,242.6,2.7,-0.052,-0.014
40.41,CARRY,10.67,-0.01,-9.48,10.62,-0.01,1,0,319.1,243.2,3.3,-0.063,-0.018
40.46,CARRY,10.67,-0.01,-9.48,10.63,-0.01,1,0,319.2,242.4,2.6,-0.049,-0.016
40.51,CARRY,10.69,-0.0,-9.48,10.64,-0.01,1,0,319.1,242.7,2.9,-0.054,-0.019
40.56,CARRY,10.69,-0.0,-9.48,10.65,-0.01,1,0,319.2,242.0,2.1,-0.039,-0.017
40.61,CARRY,10.7,-0.0,-9.48,10.67,-0.01,1,0,319.1,242.0,2.2,-0.04,-0.019
40.66,CARRY,10.7,-0.0,-9.48,10.68,-0.01,1,0,319.2,241.3,1.5,-0.025,-0.017
40.71,CARRY,10.71,-0.0,-9.48,10.69,-0.01,1,0,319.1,241.1,1.4,-0.022,-0.018
40.76,CARRY,10.71,-0.0,-9.48,10.7,-0.01,1,0,319.2,240.4,0.9,-0.008,-0.016
40.81,CARRY,10.72,-0.0,-9.48,10.72,-0.01,1,0,319.2,240.1,0.8,-0.002,-0.017
40.86,CARRY,10.72,-0.0,-9.48,10.73,-0.01,1,0,319.3,239.4,1.0,0.013,-0.015
40.91,CARRY,10.73,-0.0,-9.48,10.74,-0.01,1,0,319.3,239.0,1.2,0.02,-0.015
40.96,CARRY,10.73,-0.0,-9.48,10.75,-0.01,1,0,319.4,238.3,1.8,0.035,-0.013
41.01,CARRY,10.73,-0.0,-9.48,10.77,-0.01,1,0,319.4,237.9,2.2,0.043,-0.012
41.06,CARRY,10.73,-0.0,-9.48,10.78,-0.01,1,0,319.5,237.1,2.9,0.057,-0.01
41.11,CARRY,10.74,-0.0,-9.48,10.79,-0.01,1,0,319.5,236.7,3.3,0.066,-0.009
41.16,CARRY,10.74,-0.0,-9.48,10.8,-0.01,1,0,319.6,236.0,4.0,0.081,-0.007
41.21,CARRY,10.74,-0.0,-9.48,10.82,-0.01,1,0,319.7,235.5,4.5,0.089,-0.006
41.26,CARRY,10.74,-0.0,-9.48,10.83,-0.01,1,0,319.8,234.8,5.2,0.104,-0.004
41.31,CARRY,10.75,-0.0,-9.48,10.84,-0.01,1,0,319.8,234.4,5.6,0.111,-0.003
41.36,CARRY,10.75,-0.0,-9.48,10.85,-0.01,1,0,319.9,233.7,6.3,0.126,-0.001
41.41,CARRY,10.75,-0.0,-9.48,10.87,-0.01,1,0,320.0,233.4,6.6,0.133,0.0
41.46,CARRY,10.75,-0.0,-9.48,10.88,-0.01,1,0,320.1,232.6,7.4,0.147,0.002
41.51,CARRY,10.76,-0.0,-9.48,10.89,-0.01,1,0,320.2,232.4,7.6,0.153,0.003
41.56,CARRY,10.76,-0.0,-9.48,10.9,-0.01,1,0,320.3,231.6,8.4,0.167,0.005
41.61,CARRY,10.77,-0.0,-9.48,10.92,-0.01,1,0,320.3,231.4,8.6,0.171,0.007
41.66,CARRY,10.77,-0.0,-9.48,10.93,-0.01,1,0,320.4,230.7,9.3,0.186,0.008
41.71,CARRY,10.78,-0.0,-9.48,10.94,-0.01,1,0,320.5,230.6,9.4,0.187,0.01
41.76,CARRY,10.78,-0.0,-9.48,10.95,-0.01,1,0,320.6,229.9,10.1,0.202,0.012
41.81,CARRY,10.79,-0.0,-9.48,10.97,-0.01,1,0,320.7,229.9,10.1,0.202,0.013
41.86,CARRY,10.79,-0.0,-9.48,10.98,-0.01,1,0,320.8,229.2,10.9,0.217,0.015
41.91,CARRY,10.81,-0.01,-9.48,10.99,-0.01,1,0,320.8,229.2,10.8,0.216,0.017
41.96,CARRY,10.81,-0.01,-9.48,11.0,-0.01,1,0,320.9,228.5,11.6,0.23,0.018
42.01,CARRY,10.82,-0.01,-9.48,11.02,-0.01,1,0,321.0,228.6,11.4,0.227,0.02
42.06,CARRY,10.82,-0.01,-9.48,11.03,-0.01,1,0,321.1,227.9,12.1,0.242,0.022
42.11,CARRY,10.84,-0.01,-9.48,11.04,-0.01,1,0,321.1,228.1,11.9,0.238,0.023
42.16,CARRY,10.84,-0.01,-9.48,11.05,-0.01,1,0,321.2,227.4,12.7,0.252,0.024
42.21,CARRY,10.85,-0.01,-9.48,11.07,-0.01,1,0,321.3,227.7,12.4,0.246,0.025
42.26,CARRY,10.85,-0.01,-9.48,11.08,-0.01,1,0,321.4,227.0,13.1,0.261,0.027
42.31,CARRY,10.87,-0.01,-9.48,11.09,-0.01,1,0,321.4,227.3,12.8,0.254,0.028
42.36,CARRY,10.87,-0.01,-9.48,11.1,-0.01,1,0,321.5,226.6,13.5,0.269,0.029
42.41,CARRY,10.89,-0.01,-9.49,11.12,-0.01,1,0,321.5,227.0,13.1,0.26,0.03
42.46,CARRY,10.89,-0.01,-9.49,11.13,-0.01,1,0,321.6,226.3,13.8,0.275,0.032
42.51,CARRY,10.91,-0.01,-9.49,11.14,-0.01,1,0,321.6,226.7,13.4,0.266,0.032
42.56,CARRY,10.91,-0.01,-9.49,11.15,-0.01,1,0,321.7,226.0,14.1,0.28,0.033
42.61,CARRY,10.93,-0.01,-9.49,11.17,-0.01,1,0,321.7,226.5,13.6,0.27,0.033
42.66,CARRY,10.93,-0.01,-9.49,11.18,-0.01,1,0,321.7,225.8,14.3,0.284,0.035
42.71,CARRY,10.96,-0.02,-9.49,11.19,-0.01,1,0,321.7,226.4,13.7,0.273,0.034
42.76,CARRY,10.96,-0.02,-9.49,11.2,-0.01,1,0,321.8,225.6,14.5,0.287,0.036
42.81,CARRY,10.98,-0.02,-9.49,11.22,-0.01,1,0,321.8,226.3,13.8,0.275,0.035
42.86,CARRY,10.98,-0.02,-9.49,11.23,-0.01,1,0,321.9,225.5,14.6,0.289,0.037
42.91,CARRY,11.0,-0.02,-9.49,11.24,-0.01,1,0,321.8,226.2,13.9,0.276,0.036
42.96,CARRY,11.0,-0.02,-9.49,11.25,-0.01,1,0,321.9,225.5,14.7,0.291,0.038
43.01,CARRY,11.03,-0.02,-9.49,11.27,-0.01,1,0,321.9,226.2,14.0,0.277,0.037
43.06,CARRY,11.03,-0.02,-9.49,11.28,-0.01,1,0,322.0,225.4,14.7,0.291,0.039
43.11,CARRY,11.05,-0.02,-9.49,11.29,-0.01,1,0,321.9,226.1,14.0,0.277,0.038
43.16,CARRY,11.05,-0.02,-9.49,11.3,-0.01,1,0,322.0,225.4,14.7,0.292,0.04
43.21,CARRY,11.08,-0.02,-9.49,11.32,-0.01,1,0,321.9,226.2,14.0,0.277,0.039
43.26,CARRY,11.08,-0.02,-9.49,11.33,-0.01,1,0,322.0,225.4,14.7,0.291,0.041
43.31,CARRY,11.1,-0.02,-9.49,11.34,-0.01,1,0,322.0,226.2,13.9,0.276,0.039
43.36,CARRY,11.1,-0.02,-9.49,11.35,-0.01,1,0,322.0,225.5,14.7,0.291,0.041
43.41,CARRY,11.13,-0.02,-9.49,11.37,-0.01,1,0,322.0,226.2,13.9,0.275,0.039
43.46,CARRY,11.13,-0.02,-9.49,11.38,-0.01,1,0,322.1,225.5,14.6,0.29,0.041
43.51,CARRY,11.15,-0.02,-9.49,11.39,-0.01,1,0,322.0,226.3,13.8,0.274,0.04
43.56,CARRY,11.15,-0.02,-9.49,11.4,-0.01,1,0,322.1,225.6,14.6,0.289,0.041
43.61,CARRY,11.18,-0.02,-9.49,11.42,-0.01,1,0,322.0,226.4,13.8,0.273,0.04
43.66,CARRY,11.18,-0.02,-9.49,11.43,-0.01,1,0,322.1,225.6,14.5,0.287,0.042
43.71,CARRY,11.21,-0.02,-9.49,11.44,-0.01,1,0,322.0,226.5,13.7,0.271,0.04
43.76,CARRY,11.21,-0.02,-9.49,11.45,-0.01,1,0,322.1,225.7,14.4,0.285,0.042
43.81,CARRY,11.24,-0.02,-9.49,11.47,-0.01,1,0,322.0,226.6,13.6,0.268,0.04
43.86,CARRY,11.24,-0.02,-9.49,11.48,-0.01,1,0,322.1,225.9,14.3,0.283,0.042
43.91,CARRY,11.26,-0.02,-9.49,11.49,-0.01,1,0,322.0,226.7,13.5,0.266,0.04
43.96,CARRY,11.26,-0.02,-9.49,11.5,-0.01,1,0,322.1,226.0,14.2,0.281,0.042
44.01,CARRY,11.29,-0.02,-9.49,11.52,-0.01,1,0,322.0,226.8,13.4,0.264,0.041
44.06,CARRY,11.29,-0.02,-9.49,11.53,-0.01,1,0,322.1,226.1,14.1,0.279,0.043
44.11,CARRY,11.32,-0.02,-9.49,11.54,-0.01,1,0,322.1,226.9,13.3,0.262,0.041
44.16,CARRY,11.32,-0.02,-9.49,11.55,-0.01,1,0,322.2,226.2,14.0,0.277,0.043
44.21,CARRY,11.34,-0.02,-9.49,11.57,-0.01,1,0,322.1,227.0,13.2,0.26,0.042
44.26,CARRY,11.34,-0.02,-9.49,11.58,-0.01,1,0,322.2,226.3,13.9,0.275,0.043
44.31,CARRY,11.37,-0.02,-9.49,11.59,-0.01,1,0,322.1,227.1,13.1,0.259,0.042
44.36,CARRY,11.37,-0.02,-9.49,11.6,-0.01,1,0,322.2,226.3,13.8,0.273,0.044
44.41,CARRY,11.39,-0.02,-9.49,11.62,-0.01,1,0,322.1,227.1,13.0,0.257,0.042
44.46,CARRY,11.39,-0.02,-9.49,11.63,-0.01,1,0,322.2,226.4,13.8,0.272,0.044
44.51,CARRY,11.42,-0.02,-9.48,11.64,-0.01,1,0,322.1,227.2,12.9,0.255,0.042
44.56,CARRY,11.42,-0.02,-9.48,11.65,-0.01,1,0,322.2,226.5,13.7,0.27,0.043
44.61,CARRY,11.45,-0.02,-9.48,11.67,-0.01,1,0,322.1,227.3,12.9,0.254,0.041
44.66,CARRY,11.45,-0.02,-9.48,11.68,-0.01,1,0,322.2,226.6,13.6,0.268,0.043
44.71,CARRY,11.47,-0.02,-9.48,11.69,-0.01,1,0,322.0,227.4,12.8,0.252,0.041
44.76,CARRY,11.47,-0.02,-9.48,11.7,-0.01,1,0,322.1,226.7,13.5,0.267,0.043
44.81,CARRY,11.5,-0.02,-9.48,11.72,-0.01,1,0,322.0,227.5,12.7,0.251,0.04
44.86,CARRY,11.5,-0.02,-9.48,11.73,-0.01,1,0,322.1,226.7,13.4,0.265,0.042
44.91,CARRY,11.53,-0.02,-9.48,11.74,-0.01,1,0,322.0,227.5,12.6,0.249,0.04
44.96,CARRY,11.53,-0.02,-9.48,11.75,-0.01,1,0,322.1,226.8,13.4,0.264,0.041
45.01,CARRY,11.55,-0.02,-9.48,11.77,-0.01,1,0,322.0,227.6,12.6,0.248,0.039
45.06,CARRY,11.55,-0.02,-9.48,11.78,-0.01,1,0,322.0,226.9,13.3,0.263,0.041
45.11,CARRY,11.58,-0.02,-9.48,11.79,-0.01,1,0,321.9,227.7,12.5,0.247,0.038
45.16,CARRY,11.58,-0.02,-9.48,11.81,-0.01,1,0,322.0,226.9,13.2,0.261,0.04
45.21,CARRY,11.61,-0.02,-9.48,11.82,-0.01,1,0,321.9,227.7,12.4,0.246,0.037
45.26,CARRY,11.61,-0.02,-9.48,11.83,-0.01,1,0,321.9,227.0,13.2,0.26,0.039
45.31,CARRY,11.63,-0.02,-9.48,11.84,-0.01,1,0,321.8,227.8,12.4,0.245,0.036
45.36,CARRY,11.63,-0.02,-9.48,11.86,-0.01,1,0,321.9,227.0,13.1,0.259,0.038
45.41,CARRY,11.66,-0.02,-9.48,11.87,-0.01,1,0,321.8,227.8,12.3,0.244,0.035
45.46,CARRY,11.66,-0.02,-9.48,11.88,-0.01,1,0,321.9,227.1,13.0,0.258,0.037
45.51,CARRY,11.68,-0.02,-9.48,11.89,-0.01,1,0,321.7,227.9,12.3,0.243,0.034
45.57,CARRY,11.68,-0.02,-9.48,11.91,-0.01,1,0,321.8,227.1,13.0,0.257,0.036
45.62,CARRY,11.71,-0.02,-9.48,11.92,-0.01,1,0,321.7,227.9,12.2,0.242,0.033
45.67,CARRY,11.71,-0.02,-9.48,11.93,-0.01,1,0,321.8,227.2,12.9,0.256,0.035
45.72,CARRY,11.73,-0.02,-9.48,11.94,-0.01,1,0,321.6,227.9,12.2,0.241,0.033
45.77,CARRY,11.73,-0.02,-9.48,11.96,-0.01,1,0,321.7,227.2,12.9,0.256,0.035
45.82,CARRY,11.76,-0.02,-9.48,11.97,-0.01,1,0,321.6,228.0,12.1,0.24,0.032
45.87,CARRY,11.76,-0.02,-9.48,11.98,-0.01,1,0,321.7,227.3,12.8,0.255,0.034
45.92,CARRY,11.79,-0.02,-9.48,11.99,-0.01,1,0,321.6,228.0,12.1,0.24,0.031
45.97,CARRY,11.79,-0.02,-9.48,12.01,-0.01,1,0,321.7,227.3,12.8,0.254,0.033
46.02,CARRY,11.81,-0.02,-9.48,12.02,-0.01,1,0,321.5,228.0,12.1,0.239,0.031
46.07,CARRY,11.81,-0.02,-9.48,12.03,-0.01,1,0,321.6,227.3,12.8,0.254,0.033
46.12,CARRY,11.84,-0.02,-9.48,12.04,-0.01,1,0,321.5,228.0,12.1,0.239,0.031
46.17,CARRY,11.84,-0.02,-9.48,12.06,-0.01,1,0,321.6,227.3,12.8,0.254,0.032
46.22,CARRY,11.86,-0.02,-9.48,12.07,-0.01,1,0,321.5,228.0,12.1,0.239,0.03
46.27,CARRY,11.86,-0.02,-9.48,12.08,-0.01,1,0,321.6,227.3,12.8,0.254,0.032
46.32,CARRY,11.89,-0.01,-9.48,12.09,-0.01,1,0,321.5,228.0,12.1,0.239,0.03
46.37,CARRY,11.89,-0.01,-9.48,12.11,-0.01,1,0,321.6,227.3,12.8,0.254,0.032
46.42,CARRY,11.91,-0.01,-9.48,12.12,-0.01,1,0,321.5,228.0,12.1,0.239,0.03
46.47,CARRY,11.91,-0.01,-9.48,12.13,-0.01,1,0,321.6,227.3,12.8,0.254,0.031
46.52,CARRY,11.94,-0.01,-9.48,12.14,-0.01,1,0,321.5,228.0,12.1,0.239,0.029
46.57,CARRY,11.94,-0.01,-9.48,12.16,-0.01,1,0,321.6,227.3,12.8,0.254,0.031
46.62,CARRY,11.96,-0.01,-9.48,12.17,-0.01,1,0,321.4,228.0,12.1,0.239,0.029
46.67,CARRY,11.96,-0.01,-9.48,12.18,-0.01,1,0,321.5,227.3,12.8,0.254,0.03
46.72,CARRY,11.99,-0.01,-9.48,12.19,-0.01,1,0,321.4,228.0,12.1,0.24,0.028
46.77,CARRY,11.99,-0.01,-9.48,12.21,-0.01,1,0,321.5,227.3,12.8,0.254,0.029
46.82,CARRY,12.01,-0.01,-9.48,12.22,-0.01,1,0,321.3,228.0,12.1,0.24,0.027
46.87,CARRY,12.01,-0.01,-9.48,12.23,-0.01,1,0,321.4,227.3,12.8,0.254,0.029
46.92,CARRY,12.04,-0.01,-9.48,12.24,-0.01,1,0,321.3,228.0,12.1,0.24,0.026
46.97,CARRY,12.04,-0.01,-9.48,12.26,-0.01,1,0,321.4,227.3,12.8,0.255,0.028
47.02,CARRY,12.06,-0.01,-9.48,12.27,-0.01,1,0,321.3,228.0,12.1,0.241,0.025
47.07,CARRY,12.06,-0.01,-9.48,12.28,-0.01,1,0,321.3,227.2,12.8,0.255,0.027
47.12,CARRY,12.09,-0.01,-9.48,12.29,-0.01,1,0,321.2,228.0,12.1,0.241,0.024
47.17,CARRY,12.09,-0.01,-9.48,12.31,-0.01,1,0,321.3,227.2,12.8,0.255,0.026
47.22,CARRY,12.11,-0.01,-9.48,12.32,-0.01,1,0,321.2,228.0,12.1,0.241,0.024
47.27,CARRY,12.11,-0.01,-9.48,12.33,-0.01,1,0,321.3,227.2,12.8,0.255,0.026
47.32,CARRY,12.14,-0.01,-9.48,12.34,-0.01,1,0,321.2,228.0,12.1,0.241,0.023
47.37,CARRY,12.14,-0.01,-9.48,12.36,-0.01,1,0,321.3,227.2,12.8,0.255,0.025
47.42,CARRY,12.16,-0.01,-9.49,12.37,-0.01,1,0,321.2,228.0,12.1,0.24,0.023
47.47,CARRY,12.16,-0.01,-9.49,12.38,-0.01,1,0,321.2,227.3,12.8,0.255,0.025
47.52,CARRY,12.19,-0.01,-9.49,12.39,-0.01,1,0,321.2,228.0,12.0,0.24,0.023
47.57,CARRY,12.19,-0.01,-9.49,12.41,-0.01,1,0,321.2,227.3,12.8,0.254,0.025
47.62,CARRY,12.21,-0.01,-9.49,12.42,-0.01,1,0,321.2,228.0,12.0,0.239,0.023
47.67,CARRY,12.21,-0.01,-9.49,12.43,-0.01,1,0,321.2,227.3,12.7,0.254,0.025
47.72,CARRY,12.24,-0.01,-9.49,12.44,-0.01,1,0,321.2,228.1,12.0,0.239,0.023
47.77,CARRY,12.24,-0.01,-9.49,12.46,-0.01,1,0,321.3,227.3,12.7,0.253,0.025
47.82,CARRY,12.26,-0.01,-9.49,12.47,-0.01,1,0,321.2,228.1,12.0,0.238,0.024
47.87,CARRY,12.26,-0.01,-9.49,12.48,-0.01,1,0,321.3,227.4,12.7,0.253,0.025
47.92,CARRY,12.29,-0.01,-9.49,12.49,-0.01,1,0,321.2,228.2,11.9,0.237,0.024
47.97,CARRY,12.29,-0.01,-9.49,12.51,-0.01,1,0,321.3,227.4,12.6,0.251,0.026
48.02,CARRY,12.32,-0.01,-9.49,12.52,-0.01,1,0,321.2,228.2,11.9,0.236,0.024
48.07,CARRY,12.32,-0.01,-9.49,12.53,-0.01,1,0,321.3,227.5,12.6,0.251,0.026
48.12,CARRY,12.34,-0.01,-9.49,12.54,-0.01,1,0,321.2,228.2,11.9,0.236,0.025
48.17,CARRY,12.34,-0.01,-9.49,12.56,-0.01,1,0,321.3,227.4,12.6,0.251,0.027
48.22,CARRY,12.36,-0.01,-9.49,12.57,-0.01,1,0,321.3,228.2,11.9,0.237,0.026
48.27,CARRY,12.36,-0.01,-9.49,12.58,-0.01,1,0,321.4,227.4,12.6,0.251,0.027
48.32,CARRY,12.39,-0.01,-9.49,12.59,-0.01,1,0,321.3,228.1,11.9,0.237,0.026
48.37,CARRY,12.39,-0.01,-9.49,12.61,-0.01,1,0,321.4,227.4,12.7,0.252,0.028
48.42,CARRY,12.41,-0.01,-9.49,12.62,-0.01,1,0,321.3,228.1,12.0,0.238,0.027
48.47,CARRY,12.41,-0.01,-9.49,12.63,-0.01,1,0,321.4,227.4,12.7,0.252,0.028
48.52,CARRY,12.44,-0.01,-9.49,12.64,-0.01,1,0,321.4,228.1,12.0,0.238,0.027
48.57,CARRY,12.44,-0.01,-9.49,12.66,-0.01,1,0,321.4,227.4,12.7,0.253,0.029
48.62,CARRY,12.46,-0.01,-9.49,12.67,-0.01,1,0,321.4,228.1,12.0,0.239,0.028
48.67,CARRY,12.46,-0.01,-9.49,12.68,-0.01,1,0,321.5,227.3,12.8,0.253,0.03
48.72,CARRY,12.49,-0.01,-9.49,12.69,-0.01,1,0,321.4,228.0,12.1,0.24,0.028
48.77,CARRY,12.49,-0.01,-9.49,12.71,-0.01,1,0,321.5,227.3,12.8,0.254,0.03
48.82,CARRY,12.51,-0.01,-9.49,12.72,-0.01,1,0,321.4,228.0,12.1,0.24,0.029
48.87,CARRY,12.51,-0.01,-9.49,12.73,-0.01,1,0,321.5,227.3,12.8,0.255,0.03
48.92,CARRY,12.54,-0.01,-9.49,12.74,-0.01,1,0,321.4,228.0,12.1,0.241,0.029
48.97,CARRY,12.54,-0.01,-9.49,12.76,-0.01,1,0,321.5,227.2,12.9,0.255,0.031
49.02,CARRY,12.56,-0.01,-9.49,12.77,-0.01,1,0,321.5,227.9,12.1,0.241,0.029
49.07,CARRY,12.56,-0.01,-9.49,12.78,-0.01,1,0,321.6,227.2,12.9,0.256,0.031
49.12,CARRY,12.59,-0.01,-9.49,12.79,-0.01,1,0,321.5,227.9,12.2,0.242,0.03
49.17,CARRY,12.59,-0.01,-9.49,12.81,-0.01,1,0,321.6,227.2,12.9,0.257,0.031
49.22,CARRY,12.61,-0.01,-9.49,12.82,-0.01,1,0,321.5,227.9,12.2,0.242,0.03
49.27,CARRY,12.61,-0.01,-9.49,12.83,-0.01,1,0,321.6,227.2,12.9,0.257,0.032
49.32,CARRY,12.63,-0.01,-9.49,12.84,-0.01,1,0,321.5,227.9,12.2,0.243,0.03
49.37,CARRY,12.63,-0.01,-9.49,12.86,-0.01,1,0,321.6,227.1,13.0,0.257,0.032
49.42,CARRY,12.66,-0.01,-9.49,12.87,-0.01,1,0,321.5,227.9,12.2,0.243,0.03
49.47,CARRY,12.66,-0.01,-9.49,12.88,-0.01,1,0,321.6,227.1,13.0,0.257,0.032
49.52,CARRY,12.68,-0.01,-9.49,12.89,-0.01,1,0,321.5,227.9,12.2,0.243,0.03
49.57,CARRY,12.68,-0.01,-9.49,12.91,-0.01,1,0,321.6,227.1,13.0,0.257,0.032
49.62,CARRY,12.71,-0.01,-9.49,12.92,-0.01,1,0,321.5,227.9,12.2,0.243,0.03
49.67,CARRY,12.71,-0.01,-9.49,12.93,-0.01,1,0,321.6,227.1,13.0,0.257,0.032
49.72,CARRY,12.73,-0.01,-9.49,12.94,-0.01,1,0,321.5,227.8,12.3,0.243,0.03
49.77,CARRY,12.73,-0.01,-9.49,12.96,-0.01,1,0,321.6,227.1,13.0,0.258,0.032
49.82,CARRY,12.76,-0.02,-9.49,12.97,-0.01,1,0,321.5,227.8,12.3,0.244,0.031
49.87,CARRY,12.76,-0.02,-9.49,12.98,-0.01,1,0,321.6,227.1,13.0,0.258,0.032
49.92,CARRY,12.78,-0.02,-9.49,12.99,-0.01,1,0,321.5,227.8,12.3,0.244,0.031
49.97,CARRY,12.78,-0.02,-9.49,13.01,-0.01,1,0,321.6,227.1,13.0,0.259,0.032
50.02,CARRY,12.81,-0.02,-9.49,13.02,-0.01,1,0,321.5,227.8,12.3,0.244,0.031
50.07,CARRY,12.81,-0.02,-9.49,13.03,-0.01,1,0,321.6,227.1,13.0,0.258,0.033
50.12,CARRY,12.83,-0.02,-9.49,13.04,-0.01,1,0,321.5,227.8,12.3,0.244,0.031
50.17,CARRY,12.83,-0.02,-9.49,13.06,-0.01,1,0,321.6,227.1,13.0,0.259,0.033
50.22,CARRY,12.86,-0.02,-9.49,13.07,-0.01,1,0,321.5,227.8,12.3,0.244,0.031
50.27,CARRY,12.86,-0.02,-9.49,13.08,-0.01,1,0,321.6,227.1,13.0,0.259,0.033
50.32,CARRY,12.88,-0.02,-9.49,13.09,-0.01,1,0,321.5,227.8,12.3,0.244,0.031
50.37,CARRY,12.88,-0.02,-9.49,13.11,-0.01,1,0,321.6,227.1,13.0,0.259,0.033
50.42,CARRY,12.91,-0.02,-9.49,13.12,-0.01,1,0,321.5,227.8,12.3,0.244,0.031
50.47,CARRY,12.91,-0.02,-9.49,13.13,-0.01,1,0,321.6,227.1,13.0,0.258,0.033
50.52,CARRY,12.93,-0.02,-9.49,13.14,-0.01,1,0,321.5,227.8,12.3,0.244,0.031
50.57,CARRY,12.93,-0.02,-9.49,13.16,-0.01,1,0,321.6,227.1,13.0,0.258,0.033
50.62,CARRY,12.96,-0.02,-9.49,13.17,-0.01,1,0,321.6,227.8,12.3,0.243,0.031
50.67,CARRY,12.96,-0.02,-9.49,13.18,-0.01,1,0,321.6,227.1,13.0,0.258,0.033
50.72,CARRY,12.98,-0.02,-9.49,13.19,-0.01,1,0,321.5,227.8,12.3,0.243,0.031
50.77,CARRY,12.98,-0.02,-9.49,13.21,-0.01,1,0,321.6,227.1,13.0,0.258,0.033
50.82,CARRY,13.01,-0.02,-9.49,13.22,-0.01,1,0,321.6,227.9,12.2,0.243,0.031
50.87,CARRY,13.01,-0.02,-9.49,13.23,-0.01,1,0,321.6,227.1,13.0,0.257,0.033
50.92,CARRY,13.04,-0.02,-9.49,13.24,-0.01,1,0,321.6,227.9,12.2,0.242,0.031
50.97,CARRY,13.04,-0.02,-9.49,13.26,-0.01,1,0,321.7,227.2,12.9,0.256,0.033
51.02,CARRY,13.06,-0.02,-9.49,13.27,-0.01,1,0,321.6,227.9,12.2,0.241,0.032
51.07,CARRY,13.06,-0.02,-9.49,13.28,-0.01,1,0,321.7,227.2,12.9,0.256,0.034
51.12,CARRY,13.09,-0.02,-9.49,13.29,-0.01,1,0,321.6,228.0,12.2,0.241,0.033
51.17,CARRY,13.09,-0.02,-9.49,13.31,-0.01,1,0,321.7,227.2,12.9,0.255,0.034
51.22,CARRY,13.11,-0.02,-9.49,13.32,-0.01,1,0,321.7,228.0,12.2,0.241,0.034
51.27,CARRY,13.11,-0.02,-9.49,13.33,-0.01,1,0,321.8,227.2,12.9,0.255,0.035
51.32,CARRY,13.14,-0.02,-9.49,13.34,-0.01,1,0,321.7,228.0,12.2,0.241,0.035
51.37,CARRY,13.14,-0.02,-9.49,13.36,-0.01,1,0,321.8,227.2,12.9,0.255,0.036
51.42,CARRY,13.16,-0.02,-9.49,13.37,-0.01,1,0,321.8,228.0,12.2,0.241,0.035
51.47,CARRY,13.16,-0.02,-9.49,13.38,-0.01,1,0,321.9,227.2,12.9,0.255,0.037
51.52,CARRY,13.19,-0.02,-9.48,13.39,-0.01,1,0,321.8,228.0,12.2,0.241,0.036
51.57,CARRY,13.19,-0.02,-9.48,13.41,-0.01,1,0,321.9,227.2,12.9,0.255,0.038
51.62,CARRY,13.21,-0.02,-9.48,13.42,-0.01,1,0,321.8,228.0,12.2,0.241,0.037
51.67,CARRY,13.21,-0.02,-9.48,13.43,-0.01,1,0,321.9,227.2,12.9,0.255,0.039
51.72,CARRY,13.24,-0.02,-9.48,13.44,-0.01,1,0,321.9,228.0,12.2,0.241,0.037
51.77,CARRY,13.24,-0.02,-9.48,13.46,-0.01,1,0,321.9,227.2,12.9,0.255,0.039
