t_s,state,copter_n,copter_e,copter_d,rover_n,rover_e,in_fov,occluded,bbox_cx,bbox_cy,px_err,vx_cmd,vy_cmd
25.28,CARRY,31.9,-0.01,-9.49,32.34,-0.01,1,0,323.2,214.5,25.7,0.51,0.065
25.33,CARRY,31.95,-0.01,-9.49,32.37,-0.01,1,0,323.1,216.0,24.2,0.48,0.061
25.38,CARRY,31.95,-0.01,-9.49,32.39,-0.01,1,0,323.2,214.5,25.7,0.509,0.065
25.43,CARRY,32.0,-0.01,-9.49,32.42,-0.01,1,0,323.1,216.0,24.2,0.48,0.061
25.48,CARRY,32.0,-0.01,-9.49,32.44,-0.01,1,0,323.2,214.5,25.7,0.509,0.065
25.53,CARRY,32.05,-0.01,-9.49,32.47,-0.01,1,0,323.1,216.0,24.2,0.481,0.061
25.58,CARRY,32.05,-0.01,-9.49,32.49,-0.01,1,0,323.2,214.5,25.7,0.51,0.065
25.64,CARRY,32.1,-0.01,-9.49,32.52,-0.01,1,0,323.1,216.0,24.2,0.481,0.061
25.69,CARRY,32.1,-0.01,-9.49,32.54,-0.01,1,0,323.2,214.5,25.7,0.51,0.065
25.74,CARRY,32.15,-0.01,-9.49,32.57,-0.01,1,0,323.1,216.0,24.2,0.481,0.061
25.79,CARRY,32.15,-0.01,-9.49,32.59,-0.01,1,0,323.2,214.5,25.7,0.51,0.065
25.84,CARRY,32.2,-0.01,-9.49,32.62,-0.01,1,0,323.1,215.9,24.2,0.481,0.061
25.89,CARRY,32.2,-0.01,-9.49,32.64,-0.01,1,0,323.2,214.5,25.7,0.51,0.065
25.94,CARRY,32.25,-0.01,-9.49,32.67,-0.01,1,0,323.1,215.9,24.3,0.481,0.061
25.99,CARRY,32.25,-0.01,-9.49,32.69,-0.01,1,0,323.2,214.5,25.7,0.51,0.065
26.04,CARRY,32.3,-0.01,-9.49,32.72,-0.01,1,0,323.1,215.9,24.3,0.481,0.061
26.09,CARRY,32.3,-0.01,-9.49,32.74,-0.01,1,0,323.2,214.5,25.7,0.51,0.065
26.14,CARRY,32.35,-0.01,-9.49,32.77,-0.01,1,0,323.1,215.9,24.3,0.481,0.061
26.19,CARRY,32.35,-0.01,-9.49,32.79,-0.01,1,0,323.2,214.5,25.7,0.511,0.065
26.24,CARRY,32.4,-0.01,-9.49,32.82,-0.01,1,0,323.1,215.9,24.3,0.482,0.061
26.29,CARRY,32.4,-0.01,-9.49,32.84,-0.01,1,0,323.2,214.5,25.7,0.511,0.065
26.34,CARRY,32.45,-0.01,-9.49,32.87,-0.01,1,0,323.1,215.9,24.3,0.482,0.061
26.39,CARRY,32.45,-0.01,-9.49,32.89,-0.01,1,0,323.2,214.5,25.7,0.511,0.065
26.44,CARRY,32.5,-0.01,-9.48,32.92,-0.01,1,0,323.1,215.9,24.3,0.482,0.061
26.49,CARRY,32.5,-0.01,-9.48,32.94,-0.01,1,0,323.2,214.5,25.7,0.511,0.065
26.54,CARRY,32.55,-0.01,-9.48,32.97,-0.01,1,0,323.1,215.9,24.3,0.483,0.061
26.59,CARRY,32.55,-0.01,-9.48,32.99,-0.01,1,0,323.3,214.4,25.8,0.512,0.065
26.64,CARRY,32.6,-0.01,-9.48,33.02,-0.01,1,0,323.1,215.9,24.3,0.483,0.061
26.69,CARRY,32.6,-0.01,-9.48,33.04,-0.01,1,0,323.2,214.4,25.8,0.512,0.065
26.74,CARRY,32.65,-0.01,-9.48,33.07,-0.01,1,0,323.1,215.9,24.3,0.483,0.061
26.79,CARRY,32.65,-0.01,-9.48,33.09,-0.01,1,0,323.2,214.4,25.8,0.512,0.065
26.84,CARRY,32.7,-0.01,-9.48,33.12,-0.01,1,0,323.1,215.9,24.3,0.483,0.061
26.89,CARRY,32.7,-0.01,-9.48,33.14,-0.01,1,0,323.2,214.4,25.8,0.512,0.065
26.94,CARRY,32.75,-0.01,-9.48,33.17,-0.01,1,0,323.1,215.9,24.3,0.483,0.061
26.99,CARRY,32.75,-0.01,-9.48,33.19,-0.01,1,0,323.2,214.4,25.8,0.512,0.065
27.04,CARRY,32.8,-0.01,-9.48,33.22,-0.01,1,0,323.0,215.8,24.3,0.483,0.061
27.09,CARRY,32.8,-0.01,-9.48,33.24,-0.01,1,0,323.2,214.4,25.8,0.512,0.065
27.14,CARRY,32.85,-0.0,-9.48,33.27,-0.01,1,0,323.0,215.9,24.3,0.483,0.061
27.19,CARRY,32.85,-0.0,-9.48,33.29,-0.01,1,0,323.2,214.4,25.8,0.512,0.065
27.24,CARRY,32.9,-0.0,-9.48,33.32,-0.01,1,0,323.0,215.9,24.3,0.483,0.061
27.29,CARRY,32.9,-0.0,-9.48,33.34,-0.01,1,0,323.2,214.4,25.8,0.512,0.065
27.34,CARRY,32.95,-0.0,-9.48,33.37,-0.01,1,0,323.0,215.9,24.3,0.483,0.061
27.39,CARRY,32.95,-0.0,-9.48,33.39,-0.01,1,0,323.2,214.4,25.8,0.512,0.065
27.44,CARRY,33.0,-0.0,-9.48,33.42,-0.01,1,0,323.0,215.9,24.3,0.482,0.061
27.49,CARRY,33.0,-0.0,-9.48,33.44,-0.01,1,0,323.2,214.5,25.7,0.511,0.064
27.54,CARRY,33.05,-0.0,-9.48,33.47,-0.01,1,0,323.0,215.9,24.3,0.481,0.061
27.59,CARRY,33.05,-0.0,-9.48,33.49,-0.01,1,0,323.2,214.5,25.7,0.51,0.064
27.64,CARRY,33.1,-0.0,-9.48,33.52,-0.01,1,0,323.0,215.9,24.3,0.481,0.061
27.69,CARRY,33.1,-0.0,-9.48,33.54,-0.01,1,0,323.2,214.5,25.7,0.51,0.064
27.74,CARRY,33.15,-0.0,-9.48,33.57,-0.01,1,0,323.0,215.9,24.3,0.481,0.061
27.79,CARRY,33.15,-0.0,-9.48,33.59,-0.01,1,0,323.2,214.5,25.7,0.51,0.064
27.84,CARRY,33.2,-0.0,-9.48,33.62,-0.01,1,0,323.0,215.9,24.3,0.481,0.061
27.89,CARRY,33.2,-0.0,-9.48,33.64,-0.01,1,0,323.2,214.5,25.7,0.51,0.064
27.94,CARRY,33.25,-0.01,-9.48,33.67,-0.01,1,0,323.0,215.9,24.3,0.481,0.061
27.99,CARRY,33.25,-0.01,-9.48,33.69,-0.01,1,0,323.2,214.5,25.7,0.51,0.064
28.04,CARRY,33.3,-0.01,-9.48,33.72,-0.01,1,0,323.0,215.9,24.3,0.481,0.061
28.09,CARRY,33.3,-0.01,-9.48,33.74,-0.01,1,0,323.2,214.5,25.7,0.511,0.064
28.14,CARRY,33.35,-0.01,-9.48,33.77,-0.01,1,0,323.0,215.9,24.3,0.482,0.061
28.19,CARRY,33.35,-0.01,-9.48,33.79,-0.01,1,0,323.2,214.5,25.7,0.511,0.065
28.24,CARRY,33.4,-0.01,-9.48,33.82,-0.01,1,0,323.0,215.9,24.3,0.482,0.061
28.29,CARRY,33.4,-0.01,-9.48,33.84,-0.01,1,0,323.2,214.5,25.7,0.511,0.065
28.34,CARRY,33.45,-0.01,-9.48,33.87,-0.01,1,0,323.0,215.9,24.3,0.482,0.061
28.39,CARRY,33.45,-0.01,-9.48,33.89,-0.01,1,0,323.2,214.5,25.7,0.511,0.065
28.44,CARRY,33.5,-0.01,-9.48,33.92,-0.01,1,0,323.1,215.9,24.3,0.482,0.061
28.49,CARRY,33.5,-0.01,-9.48,33.94,-0.01,1,0,323.2,214.4,25.8,0.511,0.065
28.54,CARRY,33.55,-0.01,-9.48,33.97,-0.01,1,0,323.1,215.9,24.3,0.483,0.061
28.59,CARRY,33.55,-0.01,-9.48,33.99,-0.01,1,0,323.2,214.4,25.8,0.512,0.065
28.64,CARRY,33.6,-0.01,-9.48,34.02,-0.01,1,0,323.1,215.8,24.4,0.484,0.061
28.69,CARRY,33.6,-0.01,-9.48,34.04,-0.01,1,0,323.3,214.3,25.9,0.513,0.065
28.74,CARRY,33.65,-0.01,-9.48,34.07,-0.01,1,0,323.1,215.8,24.4,0.485,0.062
28.79,CARRY,33.65,-0.01,-9.48,34.09,-0.01,1,0,323.3,214.3,25.9,0.514,0.065
28.84,CARRY,33.7,-0.01,-9.48,34.12,-0.01,1,0,323.1,215.7,24.5,0.486,0.062
28.89,CARRY,33.7,-0.01,-9.48,34.14,-0.01,1,0,323.3,214.3,25.9,0.515,0.065
28.94,CARRY,33.75,-0.01,-9.48,34.17,-0.01,1,0,323.1,215.7,24.5,0.486,0.062
28.99,CARRY,33.75,-0.01,-9.48,34.19,-0.01,1,0,323.3,214.3,26.0,0.515,0.065
29.04,CARRY,33.8,-0.01,-9.49,34.22,-0.01,1,0,323.1,215.7,24.5,0.486,0.062
29.09,CARRY,33.8,-0.01,-9.49,34.24,-0.01,1,0,323.3,214.2,26.0,0.515,0.065
29.14,CARRY,33.85,-0.01,-9.49,34.27,-0.01,1,0,323.1,215.7,24.5,0.486,0.062
29.19,CARRY,33.85,-0.01,-9.49,34.29,-0.01,1,0,323.3,214.2,26.0,0.515,0.065
29.24,CARRY,33.9,-0.01,-9.49,34.32,-0.01,1,0,323.1,215.7,24.5,0.487,0.062
29.29,CARRY,33.9,-0.01,-9.49,34.34,-0.01,1,0,323.3,214.2,26.0,0.516,0.065
29.34,CARRY,33.95,-0.01,-9.49,34.37,-0.01,1,0,323.1,215.7,24.5,0.486,0.062
29.39,CARRY,33.95,-0.01,-9.49,34.39,-0.01,1,0,323.3,214.2,26.0,0.515,0.065
29.44,CARRY,34.0,-0.01,-9.49,34.42,-0.01,1,0,323.1,215.7,24.5,0.486,0.062
29.49,CARRY,34.0,-0.01,-9.49,34.44,-0.01,1,0,323.3,214.2,26.0,0.515,0.065
29.54,CARRY,34.05,-0.01,-9.49,34.47,-0.01,1,0,323.1,215.8,24.4,0.485,0.061
29.59,CARRY,34.05,-0.01,-9.49,34.49,-0.01,1,0,323.3,214.3,25.9,0.514,0.065
29.64,CARRY,34.1,-0.01,-9.49,34.52,-0.01,1,0,323.1,215.8,24.4,0.484,0.061
29.69,CARRY,34.1,-0.01,-9.49,34.54,-0.01,1,0,323.3,214.3,25.9,0.513,0.065
29.74,CARRY,34.15,-0.01,-9.49,34.57,-0.01,1,0,323.1,215.8,24.4,0.484,0.061
29.79,CARRY,34.15,-0.01,-9.49,34.59,-0.01,1,0,323.3,214.4,25.9,0.513,0.065
29.84,CARRY,34.2,-0.01,-9.49,34.62,-0.01,1,0,323.1,215.8,24.4,0.484,0.061
29.89,CARRY,34.2,-0.01,-9.49,34.64,-0.01,1,0,323.3,214.4,25.8,0.513,0.065
29.94,CARRY,34.25,-0.01,-9.49,34.67,-0.01,1,0,323.1,215.8,24.3,0.483,0.061
29.99,CARRY,34.25,-0.01,-9.49,34.69,-0.01,1,0,323.2,214.4,25.8,0.512,0.065
30.04,CARRY,34.3,-0.0,-9.49,34.72,-0.01,1,1,,,,0.0,0.0
30.09,CARRY,34.3,-0.0,-9.49,34.74,-0.01,1,1,,,,0.0,0.0
30.14,CARRY,34.35,-0.0,-9.49,34.77,-0.01,1,1,,,,0.0,0.0
30.19,CARRY,34.35,-0.0,-9.49,34.79,-0.01,1,1,,,,0.0,0.0
30.24,CARRY,34.4,-0.0,-9.49,34.82,-0.01,1,1,,,,0.0,0.0
30.29,CARRY,34.4,-0.0,-9.49,34.84,-0.01,1,1,,,,0.0,0.0
30.34,CARRY,34.45,-0.0,-9.49,34.87,-0.01,1,1,,,,0.0,0.0
30.39,CARRY,34.45,-0.0,-9.49,34.89,-0.01,1,1,,,,0.0,0.0
30.44,CARRY,34.49,-0.0,-9.49,34.92,-0.01,1,1,,,,0.0,0.0
30.49,CARRY,34.49,-0.0,-9.49,34.94,-0.01,1,1,,,,0.0,0.0
30.54,CARRY,34.53,-0.0,-9.49,34.97,-0.01,1,1,,,,0.0,0.0
30.59,CARRY,34.53,-0.0,-9.49,34.99,-0.01,1,1,,,,0.0,0.0
30.64,CARRY,34.55,-0.0,-9.49,35.02,-0.01,1,1,,,,0.0,0.0
30.69,CARRY,34.55,-0.0,-9.49,35.04,-0.01,1,1,,,,0.0,0.0
30.74,CARRY,34.57,-0.0,-9.49,35.07,-0.01,1,1,,,,0.0,0.0
30.79,CARRY,34.57,-0.0,-9.49,35.1,-0.01,1,1,,,,0.0,0.0
30.84,CARRY,34.59,-0.0,-9.49,35.12,-0.01,1,1,,,,0.0,0.0
30.89,CARRY,34.59,-0.0,-9.49,35.15,-0.01,1,1,,,,0.0,0.0
30.94,CARRY,34.6,-0.0,-9.49,35.17,-0.01,1,1,,,,0.0,0.0
30.99,CARRY,34.6,-0.0,-9.49,35.2,-0.01,1,1,,,,0.0,0.0
31.04,CARRY,34.61,-0.0,-9.49,35.22,-0.01,1,1,,,,0.0,0.0
31.09,CARRY,34.61,-0.0,-9.49,35.25,-0.01,1,1,,,,0.0,0.0
31.14,CARRY,34.62,-0.0,-9.49,35.27,-0.01,1,1,,,,0.0,0.0
31.19,CARRY,34.62,-0.0,-9.49,35.3,-0.01,1,1,,,,0.0,0.0
31.24,CARRY,34.63,-0.0,-9.49,35.32,-0.01,1,1,,,,0.0,0.0
31.29,CARRY,34.63,-0.0,-9.49,35.35,-0.01,1,1,,,,0.0,0.0
31.34,CARRY,34.63,-0.0,-9.49,35.37,-0.01,1,1,,,,0.0,0.0
31.39,CARRY,34.63,-0.0,-9.49,35.4,-0.01,1,1,,,,0.0,0.0
31.44,CARRY,34.63,-0.0,-9.49,35.42,-0.01,1,1,,,,0.0,0.0
31.49,CARRY,34.63,-0.0,-9.49,35.45,-0.01,1,1,,,,0.0,0.0
31.54,CARRY,34.64,-0.0,-9.49,35.47,-0.01,1,1,,,,0.0,0.0
31.59,CARRY,34.64,-0.0,-9.49,35.5,-0.01,1,1,,,,0.0,0.0
31.64,CARRY,34.64,-0.0,-9.49,35.52,-0.01,1,1,,,,0.0,0.0
31.69,CARRY,34.64,-0.0,-9.49,35.55,-0.01,1,1,,,,0.0,0.0
31.74,CARRY,34.64,-0.0,-9.49,35.57,-0.01,1,1,,,,0.0,0.0
31.79,CARRY,34.64,-0.0,-9.49,35.6,-0.01,1,1,,,,0.0,0.0
31.84,CARRY,34.64,-0.0,-9.49,35.62,-0.01,1,1,,,,0.0,0.0
31.89,CARRY,34.64,-0.0,-9.49,35.65,-0.01,1,1,,,,0.0,0.0
31.94,CARRY,34.64,-0.0,-9.49,35.67,-0.01,1,1,,,,0.0,0.0
31.99,CARRY,34.64,-0.0,-9.49,35.7,-0.01,1,1,,,,0.0,0.0
32.04,CARRY,34.65,-0.0,-9.49,35.72,-0.01,1,1,,,,0.0,0.0
32.09,CARRY,34.65,-0.0,-9.49,35.75,-0.01,1,1,,,,0.0,0.0
32.14,CARRY,34.65,-0.0,-9.49,35.77,-0.01,1,1,,,,0.0,0.0
32.19,CARRY,34.65,-0.0,-9.49,35.8,-0.01,1,1,,,,0.0,0.0
32.24,CARRY,34.65,-0.0,-9.49,35.82,-0.01,1,1,,,,0.0,0.0
32.29,CARRY,34.65,-0.0,-9.49,35.85,-0.01,1,1,,,,0.0,0.0
32.34,CARRY,34.65,-0.0,-9.49,35.87,-0.01,1,1,,,,0.0,0.0
32.39,CARRY,34.65,-0.0,-9.49,35.9,-0.01,1,1,,,,0.0,0.0
32.44,CARRY,34.65,-0.0,-9.49,35.92,-0.01,1,1,,,,0.0,0.0
32.49,CARRY,34.65,-0.0,-9.49,35.95,-0.01,1,1,,,,0.0,0.0
32.54,CARRY,34.65,-0.0,-9.49,35.97,-0.01,1,1,,,,0.0,0.0
32.59,CARRY,34.65,-0.0,-9.49,36.0,-0.01,1,1,,,,0.0,0.0
32.64,CARRY,34.65,-0.0,-9.49,36.02,-0.01,1,1,,,,0.0,0.0
32.69,CARRY,34.65,-0.0,-9.49,36.05,-0.01,1,1,,,,0.0,0.0
32.74,CARRY,34.65,-0.0,-9.49,36.07,-0.01,1,1,,,,0.0,0.0
32.79,CARRY,34.65,-0.0,-9.49,36.1,-0.01,1,1,,,,0.0,0.0
32.84,CARRY,34.65,-0.0,-9.49,36.12,-0.01,1,1,,,,0.0,0.0
32.89,CARRY,34.65,-0.0,-9.49,36.15,-0.01,1,1,,,,0.0,0.0
32.94,CARRY,34.65,-0.0,-9.49,36.17,-0.01,1,1,,,,0.0,0.0
32.99,REGROUND,34.65,-0.0,-9.49,36.2,-0.01,1,1,,,,0.0,0.0
33.04,REGROUND,34.65,-0.0,-9.49,36.22,-0.01,1,1,,,,0.0,0.0
33.09,REGROUND,34.65,-0.0,-9.49,36.25,-0.01,1,1,,,,0.0,0.0
33.14,REGROUND,34.65,-0.0,-9.49,36.27,-0.01,1,1,,,,0.0,0.0
33.19,REGROUND,34.65,-0.0,-9.49,36.3,-0.01,1,1,,,,0.0,0.0
33.24,REGROUND,34.65,-0.0,-9.49,36.32,-0.01,1,1,,,,0.0,0.0
33.3,REGROUND,34.65,-0.0,-9.49,36.35,-0.01,1,1,,,,0.0,0.0
33.35,REGROUND,34.65,-0.0,-9.49,36.37,-0.01,1,1,,,,0.0,0.0
33.4,REGROUND,34.65,-0.0,-9.49,36.4,-0.01,1,1,,,,0.0,0.0
33.45,REGROUND,34.65,-0.0,-9.48,36.42,-0.01,1,1,,,,0.0,0.0
33.5,REGROUND,34.65,-0.0,-9.48,36.45,-0.01,1,1,,,,0.0,0.0
33.55,REGROUND,34.65,-0.0,-9.48,36.47,-0.01,1,1,,,,0.0,0.0
33.6,REGROUND,34.65,-0.0,-9.48,36.5,-0.01,1,1,,,,0.0,0.0
33.65,REGROUND,34.65,-0.0,-9.48,36.52,-0.01,1,1,,,,0.0,0.0
33.7,REGROUND,34.65,-0.0,-9.48,36.55,-0.01,1,1,,,,0.0,0.0
33.75,REGROUND,34.65,-0.0,-9.48,36.57,-0.01,1,1,,,,0.0,0.0
33.8,REGROUND,34.65,-0.0,-9.48,36.6,-0.01,1,1,,,,0.0,0.0
33.85,REGROUND,34.65,-0.0,-9.48,36.62,-0.01,1,1,,,,0.0,0.0
33.9,REGROUND,34.65,-0.0,-9.48,36.65,-0.01,1,1,,,,0.0,0.0
33.95,REGROUND,34.64,-0.0,-9.48,36.67,-0.01,1,1,,,,0.0,0.0
34.0,REGROUND,34.64,-0.0,-9.48,36.7,-0.01,1,1,,,,0.0,0.0
34.05,REGROUND,34.64,-0.0,-9.48,36.72,-0.01,1,1,,,,0.0,0.0
34.1,REGROUND,34.64,-0.0,-9.48,36.75,-0.01,1,1,,,,0.0,0.0
34.15,REGROUND,34.64,-0.0,-9.48,36.77,-0.01,1,1,,,,0.0,0.0
34.2,REGROUND,34.64,-0.0,-9.48,36.8,-0.01,1,1,,,,0.0,0.0
34.25,REGROUND,34.64,-0.0,-9.48,36.82,-0.01,1,1,,,,0.0,0.0
34.3,REGROUND,34.64,-0.0,-9.48,36.85,-0.01,1,1,,,,0.0,0.0
34.35,REGROUND,34.64,-0.0,-9.48,36.87,-0.01,1,1,,,,0.0,0.0
34.4,REGROUND,34.64,-0.0,-9.48,36.9,-0.01,1,1,,,,0.0,0.0
34.45,REGROUND,34.64,-0.0,-9.48,36.92,-0.01,1,1,,,,0.0,0.0
34.5,REGROUND,34.64,-0.0,-9.48,36.95,-0.01,1,1,,,,0.0,0.0
34.55,REGROUND,34.64,-0.01,-9.48,36.97,-0.01,1,1,,,,0.0,0.0
34.6,REGROUND,34.64,-0.01,-9.48,37.0,-0.01,1,1,,,,0.0,0.0
34.65,REGROUND,34.64,-0.01,-9.48,37.02,-0.01,1,1,,,,0.0,0.0
34.7,REGROUND,34.64,-0.01,-9.48,37.05,-0.01,1,1,,,,0.0,0.0
34.75,REGROUND,34.64,-0.01,-9.48,37.07,-0.01,1,1,,,,0.0,0.0
34.8,REGROUND,34.64,-0.01,-9.48,37.1,-0.01,1,1,,,,0.0,0.0
34.85,REGROUND,34.64,-0.01,-9.48,37.12,-0.01,1,1,,,,0.0,0.0
34.9,REGROUND,34.64,-0.01,-9.48,37.15,-0.01,1,1,,,,0.0,0.0
34.95,REGROUND,34.64,-0.01,-9.48,37.17,-0.01,1,1,,,,0.0,0.0
35.0,REGROUND,34.64,-0.01,-9.48,37.2,-0.01,1,1,,,,0.0,0.0
35.05,REGROUND,34.64,-0.01,-9.48,37.22,-0.01,1,0,,,,0.0,0.0
35.1,REGROUND,34.64,-0.01,-9.48,37.25,-0.01,1,0,,,,0.0,0.0
35.15,REGROUND,34.64,-0.01,-9.48,37.27,-0.01,1,0,,,,0.0,0.0
35.2,REGROUND,34.64,-0.01,-9.48,37.3,-0.01,1,0,,,,0.0,0.0
35.25,REGROUND,34.64,-0.01,-9.48,37.32,-0.01,1,0,,,,0.0,0.0
35.3,REGROUND,34.64,-0.01,-9.48,37.35,-0.01,1,0,,,,0.0,0.0
35.35,REGROUND,34.64,-0.01,-9.48,37.37,-0.01,1,0,,,,0.0,0.0
35.4,REGROUND,34.64,-0.01,-9.48,37.4,-0.01,1,0,,,,0.0,0.0
35.45,REGROUND,34.64,-0.01,-9.48,37.42,-0.01,1,0,,,,0.0,0.0
35.5,REGROUND,34.64,-0.01,-9.48,37.45,-0.01,1,0,,,,0.0,0.0
35.55,REGROUND,34.64,-0.01,-9.48,37.47,-0.01,1,0,,,,0.0,0.0
35.6,REGROUND,34.64,-0.01,-9.48,37.5,-0.01,1,0,,,,0.0,0.0
35.65,REGROUND,34.64,-0.01,-9.48,37.52,-0.01,1,0,,,,0.0,0.0
35.7,REGROUND,34.64,-0.01,-9.48,37.55,-0.01,1,0,,,,0.0,0.0
35.75,REGROUND,34.64,-0.01,-9.48,37.57,-0.01,1,0,,,,0.0,0.0
35.8,REGROUND,34.64,-0.01,-9.48,37.6,-0.01,1,0,,,,0.0,0.0
35.85,REGROUND,34.64,-0.01,-9.48,37.62,-0.01,1,0,,,,0.0,0.0
35.9,REGROUND,34.64,-0.01,-9.48,37.65,-0.01,1,0,,,,0.0,0.0
35.95,REGROUND,34.64,-0.01,-9.48,37.67,-0.01,1,0,,,,0.0,0.0
36.0,REGROUND,34.64,-0.01,-9.48,37.7,-0.01,1,0,,,,0.0,0.0
36.05,REGROUND,34.64,-0.01,-9.49,37.72,-0.01,1,0,,,,0.0,0.0
36.1,REGROUND,34.64,-0.01,-9.49,37.75,-0.01,1,0,,,,0.0,0.0
36.15,REGROUND,34.64,-0.01,-9.49,37.77,-0.01,1,0,,,,0.0,0.0
36.2,REGROUND,34.64,-0.01,-9.49,37.8,-0.01,1,0,,,,0.0,0.0
36.25,REGROUND,34.64,-0.01,-9.49,37.82,-0.01,1,0,,,,0.0,0.0
36.3,REGROUND,34.64,-0.01,-9.49,37.85,-0.01,1,0,,,,0.0,0.0
36.35,REGROUND,34.64,-0.01,-9.49,37.87,-0.01,1,0,,,,0.0,0.0
36.4,REGROUND,34.64,-0.01,-9.49,37.9,-0.01,1,0,,,,0.0,0.0
36.45,REGROUND,34.64,-0.01,-9.49,37.92,-0.01,1,0,,,,0.0,0.0
36.5,REGROUND,34.64,-0.01,-9.49,37.95,-0.01,1,0,,,,0.0,0.0
36.55,REGROUND,34.64,-0.01,-9.49,37.97,-0.01,1,0,,,,0.0,0.0
36.6,REGROUND,34.64,-0.01,-9.49,38.0,-0.01,1,0,,,,0.0,0.0
36.65,REGROUND,34.64,-0.01,-9.49,38.02,-0.01,1,0,,,,0.0,0.0
36.7,REGROUND,34.64,-0.01,-9.49,38.05,-0.01,1,0,,,,0.0,0.0
36.75,REGROUND,34.64,-0.01,-9.49,38.07,-0.01,1,0,,,,0.0,0.0
36.8,REGROUND,34.64,-0.01,-9.49,38.1,-0.01,1,0,,,,0.0,0.0
36.85,REGROUND,34.64,-0.01,-9.49,38.12,-0.01,1,0,,,,0.0,0.0
36.9,REGROUND,34.64,-0.01,-9.49,38.15,-0.01,1,0,,,,0.0,0.0
36.95,REGROUND,34.64,-0.01,-9.49,38.18,-0.01,1,0,,,,0.0,0.0
37.0,REGROUND,34.64,-0.01,-9.49,38.2,-0.01,1,0,,,,0.0,0.0
37.05,REGROUND,34.64,-0.01,-9.49,38.23,-0.01,1,0,,,,0.0,0.0
37.1,REGROUND,34.64,-0.01,-9.49,38.25,-0.01,1,0,,,,0.0,0.0
37.15,REGROUND,34.64,-0.01,-9.49,38.28,-0.01,1,0,,,,0.0,0.0
37.2,CARRY,34.64,-0.01,-9.49,38.3,-0.01,1,0,347.2,72.2,170.0,3.0,0.544
37.25,CARRY,34.64,-0.01,-9.49,38.33,-0.01,1,0,347.4,71.5,170.7,3.0,0.548
37.3,CARRY,34.63,-0.01,-9.49,38.35,-0.01,1,0,347.6,70.8,171.5,3.0,0.552
37.35,CARRY,34.63,-0.01,-9.49,38.38,-0.01,1,0,347.8,70.0,172.2,3.0,0.556
37.4,CARRY,34.64,-0.01,-9.49,38.4,-0.01,1,0,348.0,69.3,172.9,3.0,0.56
37.45,CARRY,34.64,-0.01,-9.49,38.43,-0.01,1,0,348.2,68.6,173.7,3.0,0.564
37.5,CARRY,34.64,-0.01,-9.49,38.45,-0.01,1,0,348.5,68.1,174.3,3.0,0.569
37.55,CARRY,34.64,-0.01,-9.49,38.48,-0.01,1,0,348.7,67.3,175.0,3.0,0.573
37.6,CARRY,34.66,-0.01,-9.49,38.5,-0.01,1,0,349.0,67.0,175.4,3.0,0.58
37.65,CARRY,34.66,-0.01,-9.49,38.53,-0.01,1,0,349.2,66.3,176.1,3.0,0.584
37.7,CARRY,34.69,-0.0,-9.48,38.55,-0.01,1,0,349.6,66.5,176.0,3.0,0.592
37.75,CARRY,34.69,-0.0,-9.48,38.58,-0.01,1,0,349.8,65.7,176.8,3.0,0.596
37.8,CARRY,34.74,-0.0,-9.48,38.6,-0.01,1,0,350.0,66.5,176.1,3.0,0.6
37.85,CARRY,34.74,-0.0,-9.48,38.63,-0.01,1,0,350.2,65.8,176.8,3.0,0.604
37.9,CARRY,34.81,0.0,-9.48,38.65,-0.01,1,0,350.0,67.2,175.4,3.0,0.599
37.95,CARRY,34.81,0.0,-9.48,38.68,-0.01,1,0,350.1,66.5,176.1,3.0,0.603
38.0,CARRY,34.81,0.0,-9.48,38.7,-0.01,1,0,350.3,65.8,176.9,3.0,0.607
38.05,CARRY,34.91,0.01,-9.48,38.73,-0.01,1,0,349.6,68.0,174.6,3.0,0.592
38.1,CARRY,34.91,0.01,-9.48,38.75,-0.01,1,0,349.8,67.2,175.3,3.0,0.596
38.15,CARRY,35.04,0.02,-9.48,38.78,-0.01,1,0,348.7,70.2,172.2,3.0,0.573
38.2,CARRY,35.19,0.02,-9.48,38.8,-0.01,1,0,347.2,73.9,168.3,3.0,0.544
38.25,CARRY,35.19,0.02,-9.48,38.83,-0.01,1,0,347.4,73.2,169.1,3.0,0.548
38.3,CARRY,35.37,0.04,-9.48,38.85,-0.01,1,0,345.4,77.6,164.4,3.0,0.509
38.35,CARRY,35.37,0.04,-9.48,38.88,-0.01,1,0,345.6,76.9,165.1,3.0,0.513
38.4,CARRY,35.58,0.05,-9.48,38.9,-0.01,1,0,343.3,82.0,159.7,3.0,0.466
38.45,CARRY,35.58,0.05,-9.48,38.93,-0.01,1,0,343.5,81.3,160.4,3.0,0.47
38.5,CARRY,35.8,0.06,-9.48,38.95,-0.01,1,0,341.1,87.0,154.4,3.0,0.421
38.55,CARRY,35.8,0.06,-9.48,38.98,-0.01,1,0,341.2,86.3,155.2,3.0,0.425
38.6,CARRY,36.04,0.07,-9.49,39.0,-0.01,1,0,338.8,92.5,148.7,2.951,0.377
38.65,CARRY,36.04,0.07,-9.49,39.03,-0.01,1,0,339.0,91.7,149.5,2.965,0.381
38.7,CARRY,36.04,0.07,-9.49,39.05,-0.01,1,0,339.2,91.0,150.2,2.98,0.385
38.75,CARRY,36.3,0.08,-9.49,39.08,-0.01,1,0,336.9,97.6,143.4,2.848,0.337
