t_s,state,copter_n,copter_e,copter_d,rover_n,rover_e,in_fov,occluded,bbox_cx,bbox_cy,px_err,vx_cmd,vy_cmd
12.92,CARRY,69.64,-0.0,-9.49,70.51,-0.01,1,0,327.4,189.7,50.9,1.007,0.148
12.97,CARRY,69.64,-0.0,-9.49,70.56,-0.01,1,0,327.9,186.8,53.8,1.065,0.157
13.02,CARRY,69.75,-0.0,-9.49,70.61,-0.01,1,0,327.4,189.9,50.6,1.001,0.147
13.07,CARRY,69.75,-0.0,-9.49,70.66,-0.01,1,0,327.8,187.0,53.5,1.059,0.156
13.12,CARRY,69.85,-0.0,-9.49,70.71,-0.01,1,0,327.3,190.4,50.2,0.993,0.146
13.17,CARRY,69.85,-0.0,-9.49,70.76,-0.01,1,0,327.7,187.5,53.1,1.051,0.155
13.22,CARRY,69.96,-0.0,-9.49,70.81,-0.01,1,0,327.3,190.6,49.9,0.988,0.145
13.27,CARRY,69.96,-0.0,-9.49,70.86,-0.01,1,0,327.7,187.7,52.8,1.045,0.154
13.32,CARRY,70.06,-0.0,-9.49,70.91,-0.01,1,0,327.2,190.9,49.7,0.983,0.145
13.37,CARRY,70.06,-0.0,-9.49,70.96,-0.01,1,0,327.7,188.0,52.6,1.04,0.153
13.42,CARRY,70.17,-0.0,-9.49,71.01,-0.01,1,0,327.2,191.1,49.4,0.978,0.144
13.47,CARRY,70.17,-0.0,-9.49,71.06,-0.01,1,0,327.6,188.2,52.4,1.036,0.153
13.52,CARRY,70.27,-0.0,-9.49,71.11,-0.01,1,0,327.2,191.3,49.2,0.974,0.144
13.57,CARRY,70.27,-0.0,-9.49,71.16,-0.01,1,0,327.6,188.4,52.1,1.032,0.152
13.62,CARRY,70.37,-0.0,-9.49,71.21,-0.01,1,0,327.2,191.5,49.0,0.97,0.143
13.67,CARRY,70.37,-0.0,-9.49,71.26,-0.01,1,0,327.6,188.6,51.9,1.027,0.152
13.72,CARRY,70.48,-0.0,-9.49,71.31,-0.01,1,0,327.1,191.7,48.8,0.966,0.143
13.77,CARRY,70.48,-0.0,-9.49,71.36,-0.01,1,0,327.6,188.8,51.7,1.024,0.152
13.82,CARRY,70.58,-0.0,-9.49,71.41,-0.01,1,0,327.1,191.9,48.6,0.962,0.143
13.87,CARRY,70.58,-0.0,-9.49,71.46,-0.01,1,0,327.6,189.0,51.6,1.02,0.151
13.92,CARRY,70.68,-0.0,-9.49,71.51,-0.01,1,0,327.1,192.1,48.5,0.959,0.142
13.97,CARRY,70.68,-0.0,-9.49,71.56,-0.01,1,0,327.5,189.2,51.4,1.017,0.151
14.02,CARRY,70.79,-0.0,-9.49,71.61,-0.01,1,0,327.1,192.2,48.3,0.956,0.142
14.07,CARRY,70.79,-0.0,-9.49,71.66,-0.01,1,0,327.5,189.3,51.2,1.014,0.151
14.12,CARRY,70.89,-0.0,-9.49,71.71,-0.01,1,0,327.1,192.3,48.2,0.954,0.142
14.17,CARRY,70.89,-0.0,-9.49,71.76,-0.01,1,0,327.5,189.4,51.1,1.012,0.151
14.22,CARRY,70.99,-0.01,-9.49,71.81,-0.01,1,0,327.1,192.4,48.1,0.952,0.142
14.27,CARRY,70.99,-0.01,-9.49,71.86,-0.01,1,0,327.5,189.5,51.0,1.01,0.15
14.32,CARRY,71.09,-0.01,-9.49,71.91,-0.01,1,0,327.1,192.4,48.1,0.952,0.142
14.37,CARRY,71.09,-0.01,-9.49,71.96,-0.01,1,0,327.5,189.5,51.1,1.01,0.151
14.42,CARRY,71.19,-0.01,-9.49,72.01,-0.01,1,0,327.1,192.4,48.1,0.951,0.142
14.47,CARRY,71.19,-0.01,-9.49,72.06,-0.01,1,0,327.5,189.5,51.0,1.009,0.151
14.52,CARRY,71.29,-0.01,-9.49,72.11,-0.01,1,0,327.1,192.5,48.0,0.95,0.142
14.57,CARRY,71.29,-0.01,-9.49,72.16,-0.01,1,0,327.5,189.6,51.0,1.008,0.151
14.62,CARRY,71.39,-0.01,-9.49,72.21,-0.01,1,0,327.1,192.5,48.0,0.95,0.142
14.67,CARRY,71.39,-0.01,-9.49,72.26,-0.01,1,0,327.5,189.6,50.9,1.008,0.151
14.72,CARRY,71.49,-0.01,-9.49,72.31,-0.01,1,0,327.1,192.5,48.0,0.95,0.143
14.77,CARRY,71.49,-0.01,-9.49,72.36,-0.01,1,0,327.6,189.6,50.9,1.007,0.151
14.82,CARRY,71.59,-0.01,-9.49,72.41,-0.01,1,0,327.2,192.5,48.0,0.949,0.143
14.87,CARRY,71.59,-0.01,-9.49,72.46,-0.01,1,0,327.6,189.6,50.9,1.007,0.152
14.92,CARRY,71.69,-0.01,-9.49,72.51,-0.01,1,0,327.2,192.5,48.0,0.95,0.144
14.97,CARRY,71.69,-0.01,-9.49,72.56,-0.01,1,0,327.6,189.6,50.9,1.007,0.152
15.02,CARRY,71.79,-0.01,-9.49,72.61,-0.01,1,0,327.2,192.5,48.0,0.949,0.144
15.07,CARRY,71.79,-0.01,-9.49,72.66,-0.01,1,0,327.6,189.6,50.9,1.007,0.153
15.12,CARRY,71.89,-0.01,-9.49,72.71,-0.01,1,0,327.2,192.5,48.0,0.949,0.145
15.17,CARRY,71.89,-0.01,-9.49,72.76,-0.01,1,0,327.7,189.6,50.9,1.007,0.153
15.22,CARRY,72.0,-0.01,-9.49,72.82,-0.01,1,0,327.2,192.7,47.9,0.946,0.145
15.27,CARRY,72.0,-0.01,-9.49,72.87,-0.01,1,0,327.7,189.8,50.8,1.004,0.154
15.32,CARRY,72.1,-0.01,-9.49,72.92,-0.01,1,0,327.3,192.7,47.9,0.947,0.145
15.37,CARRY,72.1,-0.01,-9.49,72.97,-0.01,1,0,327.7,189.8,50.8,1.005,0.154
15.42,CARRY,72.19,-0.01,-9.49,73.02,-0.01,1,0,327.3,192.6,47.9,0.948,0.146
15.47,CARRY,72.19,-0.01,-9.49,73.07,-0.01,1,0,327.7,189.7,50.9,1.005,0.154
15.52,CARRY,72.29,-0.01,-9.49,73.12,-0.01,1,0,327.3,192.6,48.0,0.949,0.146
15.57,CARRY,72.29,-0.01,-9.49,73.17,-0.01,1,0,327.7,189.7,50.9,1.007,0.154
15.62,CARRY,72.39,-0.01,-9.49,73.22,-0.01,1,0,327.3,192.5,48.0,0.95,0.146
15.67,CARRY,72.39,-0.01,-9.49,73.27,-0.01,1,0,327.7,189.6,51.0,1.008,0.155
15.72,CARRY,72.49,-0.01,-9.49,73.32,-0.01,1,0,327.3,192.5,48.1,0.951,0.146
15.77,CARRY,72.49,-0.01,-9.49,73.37,-0.01,1,0,327.7,189.6,51.0,1.009,0.155
15.82,CARRY,72.59,-0.01,-9.49,73.42,-0.01,1,0,327.3,192.4,48.2,0.952,0.146
15.87,CARRY,72.59,-0.01,-9.49,73.47,-0.01,1,0,327.7,189.5,51.1,1.01,0.155
15.92,CARRY,72.69,-0.01,-9.48,73.52,-0.01,1,0,327.3,192.3,48.2,0.954,0.146
15.97,CARRY,72.69,-0.01,-9.48,73.57,-0.01,1,0,327.7,189.4,51.2,1.012,0.155
16.02,CARRY,72.79,-0.01,-9.48,73.62,-0.01,1,0,327.3,192.3,48.3,0.955,0.146
16.07,CARRY,72.79,-0.01,-9.48,73.67,-0.01,1,0,327.7,189.4,51.2,1.013,0.154
16.12,CARRY,72.89,-0.01,-9.48,73.72,-0.01,1,0,327.3,192.2,48.3,0.956,0.146
16.17,CARRY,72.89,-0.01,-9.48,73.77,-0.01,1,0,327.7,189.3,51.3,1.014,0.154
16.22,CARRY,72.99,-0.01,-9.48,73.82,-0.01,1,0,327.3,192.2,48.4,0.957,0.145
16.27,CARRY,72.99,-0.01,-9.48,73.87,-0.01,1,0,327.7,189.3,51.3,1.015,0.154
16.32,CARRY,73.09,-0.01,-9.48,73.92,-0.01,1,0,327.3,192.1,48.5,0.958,0.145
16.37,CARRY,73.09,-0.01,-9.48,73.97,-0.01,1,0,327.7,189.2,51.4,1.016,0.154
16.42,CARRY,73.19,-0.01,-9.48,74.02,-0.01,1,0,327.3,192.0,48.6,0.961,0.145
16.47,CARRY,73.19,-0.01,-9.48,74.07,-0.01,1,0,327.7,189.1,51.5,1.019,0.154
16.52,CARRY,73.28,-0.01,-9.48,74.12,-0.01,1,0,327.3,191.9,48.6,0.961,0.145
16.57,CARRY,73.28,-0.01,-9.48,74.17,-0.01,1,0,327.7,189.0,51.5,1.019,0.154
16.62,CARRY,73.38,-0.01,-9.48,74.22,-0.01,1,0,327.2,191.9,48.7,0.962,0.145
16.67,CARRY,73.38,-0.01,-9.48,74.27,-0.01,1,0,327.7,189.0,51.6,1.02,0.154
16.72,CARRY,73.48,-0.01,-9.48,74.32,-0.01,1,0,327.2,191.8,48.7,0.963,0.145
16.77,CARRY,73.48,-0.01,-9.48,74.37,-0.01,1,0,327.7,188.9,51.6,1.021,0.154
16.82,CARRY,73.58,-0.01,-9.48,74.42,-0.01,1,0,327.2,191.8,48.7,0.964,0.145
16.87,CARRY,73.58,-0.01,-9.48,74.47,-0.01,1,0,327.7,188.9,51.7,1.022,0.154
16.92,CARRY,73.68,-0.01,-9.48,74.52,-0.01,1,0,327.2,191.8,48.8,0.965,0.145
16.97,CARRY,73.68,-0.01,-9.48,74.57,-0.01,1,0,327.7,188.9,51.7,1.023,0.154
17.02,CARRY,73.78,-0.01,-9.48,74.62,-0.01,1,0,327.2,191.7,48.8,0.966,0.145
17.07,CARRY,73.78,-0.01,-9.48,74.67,-0.01,1,0,327.7,188.8,51.7,1.023,0.154
17.12,CARRY,73.88,-0.01,-9.48,74.72,-0.01,1,0,327.2,191.7,48.9,0.966,0.145
17.17,CARRY,73.88,-0.01,-9.48,74.77,-0.01,1,0,327.7,188.8,51.8,1.024,0.154
17.22,CARRY,73.98,-0.01,-9.48,74.82,-0.01,1,0,327.2,191.8,48.7,0.964,0.145
17.27,CARRY,73.98,-0.01,-9.48,74.87,-0.01,1,0,327.7,188.9,51.6,1.021,0.153
17.32,CARRY,74.08,-0.01,-9.48,74.92,-0.01,1,0,327.2,191.8,48.7,0.964,0.145
17.37,CARRY,74.08,-0.01,-9.48,74.97,-0.01,1,0,327.7,188.9,51.7,1.022,0.153
17.42,CARRY,74.18,-0.01,-9.48,75.02,-0.01,1,0,327.2,191.8,48.7,0.964,0.145
17.47,CARRY,74.18,-0.01,-9.48,75.07,-0.01,1,0,327.7,188.9,51.7,1.022,0.153
17.52,CARRY,74.28,-0.01,-9.48,75.12,-0.01,1,0,327.2,191.8,48.7,0.964,0.144
17.57,CARRY,74.28,-0.01,-9.48,75.17,-0.01,1,0,327.7,188.9,51.7,1.022,0.153
17.62,CARRY,74.38,-0.01,-9.48,75.22,-0.01,1,0,327.2,191.8,48.7,0.964,0.144
17.67,CARRY,74.38,-0.01,-9.48,75.27,-0.01,1,0,327.7,188.9,51.7,1.022,0.153
17.72,CARRY,74.48,-0.01,-9.48,75.32,-0.01,1,0,327.2,191.8,48.7,0.964,0.144
17.77,CARRY,74.48,-0.01,-9.48,75.37,-0.01,1,0,327.6,188.9,51.7,1.022,0.153
17.82,CARRY,74.58,-0.01,-9.48,75.42,-0.01,1,0,327.2,191.8,48.7,0.964,0.144
17.87,CARRY,74.58,-0.01,-9.48,75.47,-0.01,1,0,327.6,188.9,51.6,1.022,0.153
17.92,CARRY,74.68,-0.01,-9.48,75.52,-0.01,1,0,327.2,191.8,48.7,0.964,0.144
17.97,CARRY,74.68,-0.01,-9.48,75.57,-0.01,1,0,327.6,188.9,51.6,1.022,0.153
18.02,CARRY,74.79,-0.01,-9.48,75.62,-0.01,1,0,327.2,191.8,48.7,0.963,0.144
18.07,CARRY,74.79,-0.01,-9.48,75.67,-0.01,1,0,327.6,188.9,51.6,1.021,0.153
18.12,CARRY,74.89,-0.01,-9.48,75.72,-0.01,1,0,327.2,191.8,48.7,0.963,0.144
18.17,CARRY,74.89,-0.01,-9.48,75.77,-0.01,1,0,327.6,189.0,51.6,1.021,0.152
18.22,CARRY,74.99,-0.01,-9.48,75.82,-0.01,1,0,327.2,191.9,48.7,0.963,0.144
18.27,CARRY,74.99,-0.01,-9.48,75.87,-0.01,1,0,327.6,189.0,51.6,1.021,0.152
18.32,CARRY,75.09,-0.01,-9.48,75.92,-0.01,1,0,327.2,191.9,48.7,0.963,0.144
18.37,CARRY,75.09,-0.01,-9.48,75.97,-0.01,1,0,327.6,189.0,51.6,1.021,0.152
18.42,CARRY,75.18,-0.01,-9.48,76.02,-0.01,1,0,327.2,191.8,48.7,0.964,0.144
18.47,CARRY,75.18,-0.01,-9.48,76.07,-0.01,1,0,327.6,188.9,51.7,1.022,0.152
18.52,CARRY,75.29,-0.01,-9.49,76.12,-0.01,1,0,327.2,191.8,48.7,0.964,0.144
18.57,CARRY,75.29,-0.01,-9.49,76.17,-0.01,1,0,327.6,188.9,51.7,1.022,0.152
18.62,CARRY,75.39,-0.01,-9.49,76.22,-0.01,1,0,327.2,191.8,48.7,0.964,0.144
18.67,CARRY,75.39,-0.01,-9.49,76.27,-0.01,1,0,327.6,188.9,51.6,1.021,0.152
18.72,CARRY,75.49,-0.0,-9.49,76.32,-0.01,1,0,327.2,191.8,48.7,0.964,0.143
18.78,CARRY,75.49,-0.0,-9.49,76.37,-0.01,1,0,327.6,188.9,51.6,1.021,0.152
18.83,CARRY,75.59,-0.0,-9.49,76.42,-0.01,1,0,327.2,191.8,48.7,0.963,0.143
18.88,CARRY,75.59,-0.0,-9.49,76.47,-0.01,1,0,327.6,188.9,51.6,1.021,0.152
18.93,CARRY,75.69,-0.0,-9.49,76.52,-0.01,1,0,327.2,191.9,48.7,0.963,0.143
18.98,CARRY,75.69,-0.0,-9.49,76.57,-0.01,1,0,327.6,189.0,51.6,1.021,0.152
19.03,CARRY,75.79,-0.0,-9.49,76.62,-0.01,1,0,327.2,191.9,48.7,0.963,0.143
19.08,CARRY,75.79,-0.0,-9.49,76.67,-0.01,1,0,327.6,189.0,51.6,1.021,0.152
19.13,CARRY,75.89,-0.0,-9.49,76.72,-0.01,1,0,327.2,191.9,48.7,0.963,0.143
19.18,CARRY,75.89,-0.0,-9.49,76.77,-0.01,1,0,327.6,189.0,51.6,1.021,0.152
19.23,CARRY,75.99,-0.0,-9.49,76.82,-0.01,1,0,327.2,191.9,48.7,0.962,0.143
19.28,CARRY,75.99,-0.0,-9.49,76.87,-0.01,1,0,327.6,189.0,51.6,1.02,0.152
19.33,CARRY,76.09,-0.0,-9.49,76.92,-0.01,1,0,327.1,192.0,48.5,0.96,0.143
19.38,CARRY,76.09,-0.0,-9.49,76.97,-0.01,1,0,327.6,189.1,51.4,1.017,0.151
19.43,CARRY,76.19,-0.0,-9.49,77.02,-0.01,1,0,327.1,192.0,48.5,0.959,0.143
19.48,CARRY,76.19,-0.0,-9.49,77.07,-0.01,1,0,327.6,189.1,51.4,1.017,0.151
19.53,CARRY,76.29,-0.0,-9.49,77.12,-0.01,1,0,327.1,192.0,48.5,0.96,0.143
19.58,CARRY,76.29,-0.0,-9.49,77.17,-0.01,1,0,327.6,189.1,51.4,1.017,0.151
19.63,CARRY,76.39,-0.01,-9.49,77.22,-0.01,1,0,327.1,192.0,48.5,0.959,0.143
19.68,CARRY,76.39,-0.01,-9.49,77.27,-0.01,1,0,327.6,189.1,51.4,1.017,0.152
19.73,CARRY,76.49,-0.01,-9.49,77.32,-0.01,1,0,327.1,192.0,48.5,0.959,0.143
19.78,CARRY,76.49,-0.01,-9.49,77.37,-0.01,1,0,327.6,189.1,51.4,1.017,0.152
19.83,CARRY,76.59,-0.01,-9.49,77.42,-0.01,1,0,327.2,192.0,48.5,0.959,0.143
19.88,CARRY,76.59,-0.01,-9.49,77.47,-0.01,1,0,327.6,189.1,51.4,1.017,0.152
19.93,CARRY,76.69,-0.01,-9.49,77.52,-0.01,1,0,327.2,192.0,48.5,0.96,0.143
19.98,CARRY,76.69,-0.01,-9.49,77.57,-0.01,1,0,327.6,189.1,51.4,1.018,0.152
20.03,CARRY,76.79,-0.01,-9.49,77.62,-0.01,1,0,327.2,192.0,48.5,0.96,0.143
20.08,CARRY,76.79,-0.01,-9.49,77.67,-0.01,1,0,327.6,189.1,51.4,1.018,0.152
20.13,CARRY,76.89,-0.01,-9.49,77.72,-0.01,1,0,327.2,192.0,48.5,0.96,0.143
20.18,CARRY,76.89,-0.01,-9.49,77.77,-0.01,1,0,327.6,189.1,51.4,1.018,0.152
20.23,CARRY,76.99,-0.01,-9.49,77.82,-0.01,1,0,327.2,192.0,48.5,0.96,0.143
20.28,CARRY,76.99,-0.01,-9.49,77.87,-0.01,1,0,327.6,189.1,51.5,1.018,0.152
20.33,CARRY,77.09,-0.01,-9.49,77.92,-0.01,1,0,327.2,192.0,48.6,0.961,0.143
20.38,CARRY,77.09,-0.01,-9.49,77.97,-0.01,1,0,327.6,189.1,51.5,1.019,0.152
20.43,CARRY,77.19,-0.01,-9.49,78.02,-0.01,1,0,327.2,191.9,48.6,0.962,0.143
20.48,CARRY,77.19,-0.01,-9.49,78.07,-0.01,1,0,327.6,189.0,51.5,1.019,0.152
20.53,CARRY,77.29,-0.01,-9.49,78.12,-0.01,1,0,327.2,191.8,48.7,0.964,0.144
20.58,CARRY,77.29,-0.01,-9.49,78.17,-0.01,1,0,327.6,188.9,51.7,1.022,0.153
20.63,CARRY,77.39,-0.01,-9.49,78.22,-0.01,1,0,327.2,191.8,48.8,0.965,0.144
20.68,CARRY,77.39,-0.01,-9.49,78.27,-0.01,1,0,327.6,188.9,51.7,1.023,0.153
20.73,CARRY,77.49,-0.01,-9.49,78.32,-0.01,1,0,327.2,191.7,48.8,0.965,0.144
20.78,CARRY,77.49,-0.01,-9.49,78.37,-0.01,1,0,327.6,188.8,51.7,1.023,0.153
20.83,CARRY,77.59,-0.01,-9.49,78.42,-0.01,1,0,327.2,191.7,48.8,0.966,0.144
20.88,CARRY,77.59,-0.01,-9.49,78.47,-0.01,1,0,327.6,188.8,51.8,1.024,0.153
20.93,CARRY,77.69,-0.01,-9.49,78.52,-0.01,1,0,327.2,191.7,48.9,0.967,0.144
20.98,CARRY,77.69,-0.01,-9.49,78.57,-0.01,1,0,327.7,188.8,51.8,1.025,0.153
21.03,CARRY,77.79,-0.01,-9.49,78.62,-0.01,1,0,327.2,191.6,48.9,0.967,0.145
21.08,CARRY,77.79,-0.01,-9.49,78.67,-0.01,1,0,327.7,188.7,51.8,1.025,0.153
21.13,CARRY,77.89,-0.01,-9.49,78.72,-0.01,1,0,327.2,191.6,48.9,0.968,0.145
21.18,CARRY,77.89,-0.01,-9.49,78.77,-0.01,1,0,327.7,188.7,51.8,1.025,0.153
21.23,CARRY,77.99,-0.01,-9.49,78.82,-0.01,1,0,327.2,191.6,48.9,0.968,0.145
21.28,CARRY,77.99,-0.01,-9.49,78.87,-0.01,1,0,327.7,188.7,51.8,1.026,0.153
21.33,CARRY,78.09,-0.01,-9.49,78.92,-0.01,1,0,327.2,191.6,48.9,0.968,0.145
21.38,CARRY,78.09,-0.01,-9.49,78.97,-0.01,1,0,327.7,188.7,51.8,1.026,0.153
21.43,CARRY,78.19,-0.01,-9.49,79.02,-0.01,1,0,327.2,191.8,48.8,0.964,0.144
21.48,CARRY,78.19,-0.01,-9.49,79.07,-0.01,1,0,327.6,188.9,51.7,1.022,0.153
21.53,CARRY,78.29,-0.01,-9.48,79.12,-0.01,1,0,327.2,191.8,48.7,0.964,0.144
21.58,CARRY,78.29,-0.01,-9.48,79.17,-0.01,1,0,327.6,188.9,51.6,1.022,0.153
21.63,CARRY,78.39,-0.01,-9.48,79.22,-0.01,1,0,327.2,191.9,48.7,0.963,0.144
21.68,CARRY,78.39,-0.01,-9.48,79.27,-0.01,1,0,327.6,189.0,51.6,1.021,0.153
21.73,CARRY,78.49,-0.01,-9.48,79.32,-0.01,1,0,327.2,191.9,48.6,0.962,0.144
21.78,CARRY,78.49,-0.01,-9.48,79.37,-0.01,1,0,327.6,189.0,51.6,1.02,0.153
21.83,CARRY,78.59,-0.01,-9.48,79.42,-0.01,1,0,327.2,192.0,48.6,0.961,0.144
21.88,CARRY,78.59,-0.01,-9.48,79.47,-0.01,1,0,327.6,189.1,51.5,1.019,0.152
21.93,CARRY,78.69,-0.01,-9.48,79.52,-0.01,1,0,327.2,192.0,48.5,0.96,0.143
21.98,CARRY,78.69,-0.01,-9.48,79.57,-0.01,1,0,327.6,189.1,51.5,1.018,0.152
22.03,CARRY,78.79,-0.01,-9.48,79.62,-0.01,1,0,327.2,192.1,48.5,0.959,0.143
22.08,CARRY,78.79,-0.01,-9.48,79.67,-0.01,1,0,327.6,189.2,51.4,1.017,0.152
22.13,CARRY,78.89,-0.01,-9.48,79.72,-0.01,1,0,327.2,192.1,48.4,0.958,0.143
22.18,CARRY,78.89,-0.01,-9.48,79.77,-0.01,1,0,327.6,189.2,51.4,1.016,0.152
22.23,CARRY,79.0,-0.01,-9.48,79.82,-0.01,1,0,327.2,192.1,48.4,0.957,0.143
22.28,CARRY,79.0,-0.01,-9.48,79.87,-0.01,1,0,327.6,189.2,51.3,1.015,0.152
22.33,CARRY,79.1,-0.01,-9.48,79.92,-0.01,1,0,327.1,192.2,48.4,0.957,0.143
22.38,CARRY,79.1,-0.01,-9.48,79.97,-0.01,1,0,327.6,189.3,51.3,1.015,0.152
22.43,CARRY,79.2,-0.01,-9.48,80.02,-0.01,1,0,327.1,192.2,48.4,0.956,0.143
22.48,CARRY,79.2,-0.01,-9.48,80.07,-0.01,1,0,327.6,189.3,51.3,1.014,0.152
22.53,CARRY,79.3,-0.01,-9.48,80.12,-0.01,1,0,327.1,192.2,48.3,0.956,0.143
22.58,CARRY,79.3,-0.01,-9.48,80.17,-0.01,1,0,327.6,189.3,51.3,1.014,0.152
22.63,CARRY,79.4,-0.01,-9.48,80.22,-0.01,1,0,327.2,192.1,48.4,0.958,0.143
22.68,CARRY,79.4,-0.01,-9.48,80.27,-0.01,1,0,327.6,189.2,51.3,1.016,0.152
22.73,CARRY,79.5,-0.01,-9.48,80.32,-0.01,1,0,327.2,192.1,48.4,0.957,0.143
22.78,CARRY,79.5,-0.01,-9.48,80.37,-0.01,1,0,327.6,189.2,51.3,1.015,0.152
22.83,CARRY,79.6,-0.01,-9.48,80.42,-0.01,1,0,327.2,192.1,48.4,0.957,0.143
22.88,CARRY,79.6,-0.01,-9.48,80.47,-0.01,1,0,327.6,189.3,51.3,1.015,0.152
22.93,CARRY,79.7,-0.01,-9.48,80.52,-0.01,1,0,327.2,192.2,48.4,0.957,0.143
22.98,CARRY,79.7,-0.01,-9.48,80.57,-0.01,1,0,327.6,189.3,51.3,1.015,0.152
23.03,CARRY,79.8,-0.01,-9.48,80.62,-0.01,1,0,327.2,192.2,48.4,0.956,0.143
23.08,CARRY,79.8,-0.01,-9.48,80.67,-0.01,1,0,327.6,189.3,51.3,1.014,0.152
23.13,CARRY,79.9,-0.01,-9.48,80.72,-0.01,1,0,327.2,192.2,48.3,0.956,0.143
23.18,CARRY,79.9,-0.01,-9.48,80.77,-0.01,1,0,327.6,189.3,51.3,1.014,0.152
23.23,CARRY,80.0,-0.01,-9.48,80.82,-0.01,1,0,327.2,192.2,48.3,0.956,0.143
23.28,CARRY,80.0,-0.01,-9.48,80.87,-0.01,1,0,327.6,189.3,51.3,1.014,0.152
23.33,CARRY,80.1,-0.01,-9.48,80.92,-0.01,1,0,327.2,192.2,48.3,0.956,0.143
23.38,CARRY,80.1,-0.01,-9.48,80.97,-0.01,1,0,327.6,189.3,51.3,1.014,0.152
23.43,CARRY,80.2,-0.01,-9.48,81.03,-0.01,1,0,327.1,192.2,48.3,0.956,0.143
23.48,CARRY,80.2,-0.01,-9.48,81.08,-0.01,1,0,327.6,189.3,51.2,1.014,0.152
23.53,CARRY,80.3,-0.01,-9.48,81.13,-0.01,1,0,327.1,192.4,48.2,0.953,0.142
23.58,CARRY,80.3,-0.01,-9.48,81.18,-0.01,1,0,327.6,189.5,51.1,1.011,0.151
23.63,CARRY,80.4,-0.01,-9.48,81.23,-0.01,1,0,327.1,192.3,48.2,0.953,0.142
23.68,CARRY,80.4,-0.01,-9.48,81.28,-0.01,1,0,327.5,189.4,51.1,1.011,0.151
23.73,CARRY,80.5,-0.0,-9.48,81.33,-0.01,1,0,327.1,192.3,48.2,0.954,0.142
23.78,CARRY,80.5,-0.0,-9.48,81.38,-0.01,1,0,327.5,189.4,51.2,1.012,0.151
23.83,CARRY,80.6,-0.0,-9.48,81.43,-0.01,1,0,327.1,192.3,48.3,0.955,0.142
23.88,CARRY,80.6,-0.0,-9.48,81.48,-0.01,1,0,327.5,189.4,51.2,1.012,0.15
23.93,CARRY,80.7,-0.0,-9.48,81.53,-0.01,1,0,327.1,192.2,48.3,0.955,0.141
23.98,CARRY,80.7,-0.0,-9.48,81.58,-0.01,1,0,327.5,189.3,51.2,1.013,0.15
24.03,CARRY,80.8,-0.0,-9.48,81.63,-0.01,1,0,327.0,192.2,48.3,0.956,0.141
24.08,CARRY,80.8,-0.0,-9.48,81.68,-0.01,1,0,327.5,189.3,51.2,1.014,0.149
24.13,CARRY,80.9,-0.0,-9.48,81.73,-0.01,1,0,327.0,192.2,48.3,0.956,0.14
24.18,CARRY,80.9,-0.0,-9.48,81.78,-0.01,1,0,327.5,189.3,51.3,1.014,0.149
24.23,CARRY,81.0,-0.0,-9.49,81.83,-0.01,1,0,327.0,192.1,48.4,0.957,0.14
24.28,CARRY,81.0,-0.0,-9.49,81.88,-0.01,1,0,327.4,189.2,51.3,1.015,0.149
24.33,CARRY,81.1,-0.0,-9.49,81.93,-0.01,1,0,327.0,192.1,48.4,0.958,0.14
24.38,CARRY,81.1,-0.0,-9.49,81.98,-0.01,1,0,327.4,189.2,51.4,1.016,0.149
24.43,CARRY,81.2,-0.0,-9.49,82.03,-0.01,1,0,327.0,192.0,48.5,0.959,0.14
24.48,CARRY,81.2,-0.0,-9.49,82.08,-0.01,1,0,327.4,189.1,51.4,1.017,0.149
24.53,CARRY,81.3,-0.0,-9.49,82.13,-0.01,1,0,327.0,192.0,48.5,0.96,0.14
24.58,CARRY,81.3,-0.0,-9.49,82.18,-0.01,1,0,327.4,189.1,51.4,1.018,0.149
24.63,CARRY,81.4,-0.0,-9.49,82.23,-0.01,1,0,327.0,192.0,48.5,0.961,0.14
24.68,CARRY,81.4,-0.0,-9.49,82.28,-0.01,1,0,327.5,189.1,51.5,1.019,0.149
24.73,CARRY,81.49,-0.0,-9.49,82.33,-0.01,1,0,327.0,191.8,48.7,0.964,0.141
24.78,CARRY,81.49,-0.0,-9.49,82.38,-0.01,1,0,327.5,188.9,51.6,1.021,0.15
24.83,CARRY,81.59,-0.0,-9.49,82.43,-0.01,1,0,327.1,191.8,48.7,0.964,0.141
24.88,CARRY,81.59,-0.0,-9.49,82.48,-0.01,1,0,327.5,188.9,51.6,1.022,0.15
24.93,CARRY,81.69,-0.0,-9.49,82.53,-0.01,1,0,327.1,191.8,48.7,0.964,0.141
24.98,CARRY,81.69,-0.0,-9.49,82.58,-0.01,1,0,327.5,188.9,51.7,1.022,0.15
25.03,CARRY,81.79,-0.0,-9.49,82.63,-0.01,1,0,327.1,191.8,48.8,0.965,0.142
25.08,CARRY,81.79,-0.0,-9.49,82.68,-0.01,1,0,327.5,188.9,51.7,1.023,0.151
25.13,CARRY,81.89,-0.0,-9.49,82.73,-0.01,1,0,327.1,191.7,48.8,0.965,0.142
25.18,CARRY,81.89,-0.0,-9.49,82.78,-0.01,1,0,327.5,188.9,51.7,1.023,0.151
25.23,CARRY,81.99,-0.0,-9.49,82.83,-0.01,1,0,327.1,191.7,48.8,0.965,0.143
25.28,CARRY,81.99,-0.0,-9.49,82.88,-0.01,1,0,327.6,188.8,51.7,1.023,0.151
