t_s,copter_n,copter_e,copter_d,rover_n,rover_e,rover_d,bbox_cx,bbox_cy,bbox_w,bbox_h,track_id,pixel_err_px,vx_cmd,vy_cmd,yaw_rate_cmd,loop_dt_ms
9.714,4.23,1.86,-9.97,2.94,-0.02,0.00,127.0,368.9,117.7,222.3,4,227.1,-2.577,-3.000,-0.0000,50.1
9.764,4.23,1.86,-9.97,2.95,-0.02,0.00,129.7,375.7,117.7,218.4,4,226.8,-2.713,-3.000,-0.0000,50.1
9.814,4.47,1.99,-9.97,2.97,-0.02,0.00,132.4,386.2,118.2,198.0,4,233.9,-2.924,-3.000,-0.0000,50.1
9.864,4.47,1.99,-9.97,2.98,-0.02,0.00,133.2,389.3,118.3,192.3,4,233.6,-2.987,-3.000,-0.0000,50.1
9.914,4.67,2.10,-9.97,2.99,-0.02,0.00,127.8,395.3,119.0,178.6,4,245.5,-3.000,-3.000,-0.0000,50.1
9.964,4.67,2.10,-9.97,3.00,-0.02,0.00,126.2,397.0,119.2,174.7,4,245.2,-3.000,-3.000,-0.0000,50.1
10.014,4.86,2.20,-9.97,3.02,-0.02,0.00,117.4,400.8,119.9,165.4,4,258.4,-3.000,-3.000,-0.0000,50.1
10.064,4.86,2.20,-9.97,3.03,-0.02,0.00,114.7,401.8,120.1,162.9,4,258.0,-3.000,-3.000,-0.0000,50.1
10.114,5.03,2.29,-9.97,3.04,-0.02,0.00,104.9,404.7,120.8,155.7,4,271.3,-3.000,-3.000,-0.0000,50.1
10.164,5.03,2.29,-9.97,3.05,-0.02,0.00,101.7,405.4,121.0,153.9,4,271.0,-3.000,-3.000,-0.0000,50.1
10.214,5.17,2.37,-9.97,3.07,-0.02,0.00,92.2,407.9,121.6,148.0,4,283.5,-3.000,-3.000,-0.0000,50.1
10.264,5.17,2.37,-9.97,3.08,-0.02,0.00,89.1,408.4,121.8,146.6,4,283.2,-3.000,-3.000,-0.0000,50.1
10.314,5.29,2.44,-9.97,3.09,-0.02,0.00,80.2,410.7,122.5,141.3,4,294.9,-3.000,-3.000,-0.0000,50.1
10.364,5.29,2.44,-9.97,3.11,-0.02,0.00,77.3,411.2,122.8,140.1,4,294.6,-3.000,-3.000,-0.0000,50.1
10.414,5.39,2.49,-9.97,3.12,-0.02,0.00,69.3,413.3,123.4,135.4,4,305.2,-3.000,-3.000,-0.0000,50.1
10.465,5.39,2.49,-9.97,3.13,-0.02,0.00,66.7,413.7,123.6,134.4,4,304.9,-3.000,-3.000,-0.0000,50.1
10.515,5.46,2.53,-9.97,3.14,-0.02,0.00,60.7,415.7,121.9,130.1,4,313.1,-3.000,-3.000,-0.0000,50.1
10.565,5.46,2.53,-9.97,3.16,-0.02,0.00,58.7,416.1,121.4,129.2,4,312.8,-3.000,-3.000,-0.0000,50.1
10.615,5.52,2.56,-9.97,3.17,-0.02,0.00,55.7,417.7,115.9,125.8,4,317.4,-3.000,-3.000,-0.0000,50.1
10.665,5.52,2.56,-9.97,3.18,-0.02,0.00,54.8,417.9,114.1,125.1,4,317.1,-3.000,-3.000,-0.0000,50.1
10.715,5.56,2.57,-9.97,3.19,-0.02,0.00,52.5,419.3,109.0,122.3,4,320.9,-3.000,-3.000,-0.0000,50.1
10.765,5.56,2.57,-9.97,3.21,-0.02,0.00,51.9,419.4,107.3,121.9,4,320.7,-3.000,-3.000,-0.0000,50.1
10.815,5.57,2.57,-9.97,3.22,-0.02,0.00,50.2,420.3,103.4,120.0,4,323.5,-3.000,-3.000,-0.0000,50.1
10.865,5.57,2.57,-9.97,3.23,-0.02,0.00,49.7,420.3,102.2,119.9,4,323.2,-3.000,-3.000,-0.0000,50.1
10.915,5.57,2.56,-9.97,3.24,-0.02,0.00,48.5,420.9,99.3,118.7,4,325.2,-3.000,-3.000,-0.0000,50.1
10.965,5.57,2.56,-9.97,3.26,-0.02,0.00,48.2,420.8,98.4,118.8,4,325.0,-3.000,-3.000,-0.0000,50.1
11.015,5.54,2.53,-9.97,3.27,-0.02,0.00,47.5,420.9,96.8,118.5,4,326.0,-3.000,-3.000,-0.0000,50.1
11.065,5.54,2.53,-9.97,3.28,-0.02,0.00,47.4,420.7,96.3,119.0,4,325.7,-3.000,-3.000,-0.0000,50.1
11.115,5.49,2.48,-9.97,3.29,-0.02,0.00,47.1,420.3,95.6,119.6,4,325.9,-3.000,-3.000,-0.0000,50.1
11.165,5.49,2.48,-9.97,3.31,-0.02,0.00,47.1,419.9,95.5,120.4,4,325.7,-3.000,-3.000,-0.0000,50.1
11.216,5.42,2.42,-9.97,3.32,-0.02,0.00,47.4,419.1,95.9,121.9,4,325.0,-3.000,-3.000,-0.0000,50.1
11.266,5.42,2.42,-9.97,3.33,-0.02,0.00,47.6,418.6,96.2,123.1,4,324.7,-3.000,-3.000,-0.0000,50.1
11.316,5.34,2.35,-9.98,3.34,-0.02,0.00,48.4,417.3,97.6,125.5,4,323.0,-3.000,-3.000,-0.0000,50.1
11.366,5.34,2.35,-9.98,3.36,-0.02,0.00,48.8,416.6,98.3,127.0,4,322.7,-3.000,-3.000,-0.0000,50.1
11.416,5.22,2.26,-9.98,3.37,-0.02,0.00,50.1,414.9,100.9,130.4,4,320.1,-3.000,-3.000,-0.0000,50.1
11.466,5.22,2.26,-9.98,3.38,-0.02,0.00,50.7,414.0,102.0,132.2,4,319.8,-3.000,-3.000,-0.0000,50.1
11.516,5.09,2.15,-9.98,3.39,-0.02,0.00,52.5,411.8,105.5,136.4,4,316.3,-3.000,-3.000,-0.0000,50.1
11.566,5.09,2.15,-9.98,3.41,-0.02,0.00,53.3,410.7,107.0,138.6,4,316.0,-3.000,-3.000,-0.0000,50.1
11.616,4.94,2.03,-9.98,3.42,-0.02,0.00,55.6,408.2,111.6,143.8,4,311.5,-3.000,-3.000,-0.0000,50.1
11.666,4.94,2.03,-9.98,3.43,-0.02,0.00,56.6,406.9,113.6,146.4,4,311.2,-3.000,-3.000,-0.0000,50.1
11.716,4.76,1.89,-9.98,3.44,-0.02,0.00,59.3,403.9,119.0,152.3,4,305.9,-3.000,-3.000,-0.0000,50.1
11.766,4.76,1.89,-9.98,3.46,-0.02,0.00,60.5,402.5,121.3,155.2,4,305.6,-3.000,-3.000,-0.0000,50.1
11.816,4.57,1.73,-9.98,3.47,-0.02,0.00,65.0,399.2,124.7,161.7,4,297.8,-3.000,-3.000,-0.0000,50.1
11.866,4.57,1.73,-9.98,3.48,-0.02,0.00,67.0,397.6,126.0,164.8,4,297.4,-3.000,-3.000,-0.0000,50.1
11.916,4.35,1.56,-9.98,3.49,-0.02,0.00,74.1,394.0,126.0,172.1,4,286.3,-3.000,-3.000,-0.0000,50.1
11.967,4.35,1.56,-9.98,3.51,-0.02,0.00,77.1,392.3,125.9,175.5,4,286.0,-3.000,-3.000,-0.0000,50.1
12.017,4.12,1.38,-9.98,3.52,-0.02,0.00,89.4,386.6,124.8,186.9,4,266.0,-2.932,-3.000,-0.0000,50.1
12.067,4.12,1.38,-9.98,3.53,-0.02,0.00,94.7,383.9,124.1,192.2,4,265.7,-2.879,-3.000,-0.0000,50.1
12.117,3.86,1.18,-9.98,3.54,-0.02,0.00,112.0,375.3,122.3,209.3,4,237.2,-2.707,-3.000,-0.0000,50.1
12.167,3.86,1.18,-9.98,3.56,-0.02,0.00,119.9,371.3,121.4,217.5,4,236.9,-2.625,-3.000,-0.0000,50.1
12.217,3.60,0.97,-9.98,3.57,-0.02,0.00,139.5,353.8,119.2,230.3,4,200.1,-2.276,-3.000,-0.0000,50.1
12.267,3.60,0.97,-9.98,3.58,-0.02,0.00,147.8,345.9,118.3,235.4,4,199.6,-2.118,-3.000,-0.0000,50.1
12.317,3.31,0.75,-9.98,3.59,-0.02,0.00,166.6,315.4,116.3,234.1,4,159.1,-1.509,-3.000,-0.0000,50.1
12.367,3.31,0.75,-9.98,3.61,-0.02,0.00,173.4,303.8,115.6,233.4,4,158.7,-1.276,-2.932,-0.0000,50.1
12.417,3.03,0.53,-9.98,3.62,-0.02,0.00,188.9,270.3,114.3,230.9,4,127.8,-0.605,-2.623,-0.0000,50.1
12.467,3.03,0.53,-9.98,3.63,-0.02,0.00,194.4,257.7,113.8,229.9,4,127.7,-0.354,-2.512,-0.0000,50.1
12.517,2.74,0.29,-9.98,3.64,-0.02,0.00,208.5,222.9,113.1,228.3,4,112.1,0.342,-2.229,-0.0000,50.1
12.567,2.74,0.29,-9.98,3.66,-0.02,0.00,213.6,209.9,112.8,227.5,4,112.2,0.602,-2.128,-0.0000,50.1
12.617,2.45,0.04,-9.98,3.67,-0.02,0.00,230.3,175.7,112.6,226.9,4,113.9,1.286,-1.795,-0.0000,50.1
12.668,2.45,0.04,-9.98,3.68,-0.02,0.00,236.2,162.9,112.5,226.5,4,114.4,1.543,-1.675,-0.0000,50.1
12.718,2.18,-0.21,-9.98,3.69,-0.02,0.00,256.8,130.1,112.7,226.7,4,132.3,2.197,-1.265,-0.0000,50.1
12.768,2.18,-0.21,-9.98,3.71,-0.02,0.00,264.2,117.9,112.8,226.7,4,132.9,2.443,-1.116,-0.0000,50.1
12.818,1.91,-0.48,-9.98,3.72,-0.02,0.00,290.4,97.8,113.5,202.1,4,145.7,2.844,-0.591,-0.0000,50.1
12.868,1.91,-0.48,-9.98,3.73,-0.02,0.00,298.3,91.4,113.7,194.5,4,146.0,2.973,-0.434,-0.0000,50.1
12.918,1.67,-0.73,-9.98,3.74,-0.02,0.00,328.4,77.9,114.9,165.5,4,162.2,3.000,0.168,0.0000,50.1
12.968,1.67,-0.73,-9.98,3.76,-0.02,0.00,336.8,73.6,115.2,157.2,4,162.6,3.000,0.336,0.0000,50.1
13.018,1.45,-0.99,-9.98,3.77,-0.02,0.00,371.4,64.7,116.5,136.9,4,183.5,3.000,1.027,0.0000,50.1
13.068,1.45,-0.99,-9.98,3.78,-0.02,0.00,381.3,61.7,116.8,130.5,4,183.9,3.000,1.225,0.0000,50.1
13.118,1.24,-1.24,-9.98,3.79,-0.02,0.00,416.6,57.9,117.8,121.5,4,207.6,3.000,1.933,0.0000,50.1
13.168,1.24,-1.24,-9.98,3.81,-0.02,0.00,427.8,56.6,118.1,118.3,4,208.0,3.000,2.156,0.0000,50.1
13.218,1.06,-1.49,-9.98,3.82,-0.02,0.00,460.7,57.0,118.7,118.5,4,232.3,3.000,2.814,0.0000,50.1
13.268,1.06,-1.49,-9.98,3.83,-0.02,0.00,472.2,57.4,118.9,118.5,4,232.6,3.000,3.000,0.0000,50.1
13.318,0.89,-1.71,-9.97,3.84,-0.02,0.00,503.1,59.1,119.6,121.6,4,259.4,3.000,3.000,0.0000,50.1
13.369,0.89,-1.71,-9.97,3.86,-0.02,0.00,514.3,59.9,119.8,122.6,4,259.7,3.000,3.000,0.0000,50.1
13.419,0.74,-1.92,-9.97,3.87,-0.02,0.00,537.7,59.2,120.7,120.7,4,283.6,3.000,3.000,0.0000,50.1
13.469,0.74,-1.92,-9.97,3.88,-0.02,0.00,545.6,58.8,121.1,119.6,4,283.9,3.000,3.000,0.0000,50.1
13.519,0.60,-2.11,-9.97,3.89,-0.02,0.00,561.3,55.7,122.0,112.9,4,302.8,3.000,3.000,0.0000,50.1
13.569,0.60,-2.11,-9.97,3.91,-0.02,0.00,566.4,54.4,122.3,110.2,4,303.1,3.000,3.000,0.0000,50.1
13.619,0.48,-2.28,-9.97,3.92,-0.02,0.00,577.4,50.0,123.2,101.0,4,318.6,3.000,3.000,0.0000,50.1
13.669,0.48,-2.28,-9.97,3.93,-0.02,0.00,580.9,48.3,123.5,97.5,4,318.9,3.000,3.000,0.0000,50.1
13.719,0.37,-2.43,-9.97,3.94,-0.02,0.00,586.0,43.3,117.0,87.4,4,328.7,3.000,3.000,0.0000,50.1
13.769,0.37,-2.43,-9.97,3.96,-0.02,0.00,587.6,41.6,115.0,83.8,4,329.0,3.000,3.000,0.0000,50.1
13.819,0.28,-2.56,-9.97,3.97,-0.02,0.00,590.7,36.5,106.5,73.5,4,337.0,3.000,3.000,0.0000,50.1
13.869,0.28,-2.56,-9.97,3.98,-0.02,0.00,591.7,34.8,104.1,70.0,4,337.2,3.000,3.000,0.0000,50.1
13.919,0.20,-2.67,-9.97,3.99,-0.02,0.00,594.5,30.1,96.3,60.5,4,344.5,3.000,3.000,0.0000,50.1
13.969,0.20,-2.67,-9.97,4.01,-0.02,0.00,595.4,28.5,94.0,57.3,4,344.8,3.000,3.000,0.0000,50.1
14.019,0.14,-2.76,-9.97,4.02,-0.02,0.00,598.1,24.2,87.0,48.6,4,351.5,3.000,3.000,0.0000,50.1
14.070,0.14,-2.76,-9.97,4.03,-0.02,0.00,598.9,22.7,85.1,45.6,4,351.8,3.000,3.000,0.0000,50.1
14.120,0.09,-2.84,-9.97,4.04,-0.02,0.00,601.8,18.7,78.3,37.6,4,358.1,3.000,3.000,0.0000,50.1
14.170,0.09,-2.84,-9.97,4.06,-0.02,0.00,602.6,17.4,76.5,34.8,4,358.4,3.000,3.000,0.0000,50.1
14.220,0.06,-2.89,-9.97,4.07,-0.02,0.00,605.3,13.9,70.4,27.8,4,364.0,3.000,3.000,0.0000,50.1
14.270,0.06,-2.89,-9.97,4.08,-0.02,0.00,606.0,12.7,68.8,25.4,4,364.3,3.000,3.000,0.0000,50.1
14.320,0.05,-2.93,-9.97,4.09,-0.02,0.00,608.5,9.7,63.5,19.3,4,369.2,3.000,3.000,0.0000,50.1
14.370,0.05,-2.93,-9.97,4.11,-0.02,0.00,609.1,8.6,62.2,17.2,4,369.5,3.000,3.000,0.0000,50.1
14.420,0.06,-2.95,-9.97,4.12,-0.02,0.00,611.0,6.2,58.1,12.4,4,373.3,3.000,3.000,0.0000,50.1
14.470,0.06,-2.95,-9.97,4.13,-0.02,0.00,611.5,5.3,57.2,10.7,4,373.6,3.000,3.000,0.0000,50.1
14.520,0.09,-2.95,-9.97,4.14,-0.02,0.00,613.2,3.4,53.7,6.8,4,376.7,3.000,3.000,0.0000,50.1
14.570,0.09,-2.95,-9.97,4.16,-0.02,0.00,613.5,2.7,53.0,5.4,4,377.1,3.000,3.000,0.0000,50.1
14.620,0.13,-2.93,-9.97,4.17,-0.02,0.00,614.5,1.4,51.1,2.8,4,379.0,3.000,3.000,0.0000,50.1
14.670,0.13,-2.93,-9.97,4.18,-0.02,0.00,614.5,0.9,50.9,1.9,5,379.3,3.000,3.000,0.0000,50.1
14.720,0.19,-2.89,-9.97,4.19,-0.02,0.00,615.1,0.1,49.8,0.1,6,380.3,3.000,3.000,0.0000,50.1
14.770,0.19,-2.89,-9.97,4.21,-0.02,0.00,617.6,-2.8,45.0,1.0,4,,3.000,3.000,0.0000,50.1
14.821,0.27,-2.84,-9.97,4.22,-0.02,0.00,618.7,-4.1,43.0,1.0,4,,3.000,3.000,0.0000,50.0
14.871,0.27,-2.84,-9.97,4.23,-0.02,0.00,619.7,-5.5,40.9,1.0,4,,3.000,3.000,0.0000,50.1
14.921,0.37,-2.77,-9.98,4.24,-0.02,0.00,620.8,-6.9,38.9,1.0,4,,3.000,3.000,0.0000,50.1
14.971,0.37,-2.77,-9.98,4.26,-0.02,0.00,621.8,-8.3,36.9,1.0,4,,3.000,3.000,0.0000,50.1
