t_s,state,copter_n,copter_e,copter_d,rover_n,rover_e,in_fov,occluded,bbox_cx,bbox_cy,px_err,vx_cmd,vy_cmd,loop_ms,dist_n,dist_e,d_true_px,d_dist_px
10.3,CARRY,2.67,-0.02,-9.58,3.09,-0.01,1,0,322.0,226.5,13.6,0.27,0.04,54.0,13.26,-0.01,10.7,599.5
10.35,CARRY,2.69,-0.02,-9.58,3.1,-0.01,1,0,322.0,225.5,14.6,0.29,0.04,48.7,13.26,-0.01,9.3,597.3
10.4,CARRY,2.69,-0.02,-9.58,3.12,-0.01,1,0,322.0,225.0,15.1,0.3,0.04,53.7,13.26,-0.01,9.6,596.8
10.46,CARRY,2.71,-0.02,-9.58,3.13,-0.01,1,0,322.0,227.0,13.2,0.26,0.04,49.3,13.26,-0.01,11.1,597.5
10.51,CARRY,2.71,-0.02,-9.58,3.14,-0.01,1,0,322.0,225.0,15.1,0.3,0.04,54.5,13.26,-0.01,9.8,595.5
10.56,CARRY,2.73,-0.02,-9.58,3.16,-0.01,1,0,322.0,226.5,13.6,0.27,0.04,49.0,13.26,-0.01,10.7,595.6
10.61,CARRY,2.73,-0.02,-9.58,3.17,-0.01,1,0,322.0,225.0,15.1,0.3,0.04,55.0,13.26,-0.01,10.0,594.1
10.67,CARRY,2.76,-0.02,-9.58,3.18,-0.01,1,0,322.0,226.5,13.6,0.27,0.04,49.7,13.26,-0.01,10.8,594.2
10.72,CARRY,2.76,-0.02,-9.58,3.19,-0.01,1,0,322.0,225.0,15.1,0.3,0.04,50.8,13.26,-0.01,10.1,592.7
10.77,CARRY,2.78,-0.03,-9.58,3.21,-0.01,1,0,322.0,225.0,15.1,0.3,0.04,52.0,13.26,-0.01,9.4,591.2
10.83,CARRY,2.78,-0.03,-9.58,3.22,-0.01,1,0,321.5,226.5,13.6,0.27,0.03,50.1,13.26,-0.01,11.7,592.8
10.88,CARRY,2.81,-0.03,-9.58,3.23,-0.01,1,0,322.0,225.0,15.1,0.3,0.04,51.8,13.26,-0.01,9.5,589.8
10.93,CARRY,2.81,-0.03,-9.58,3.25,-0.01,1,0,321.5,226.0,14.1,0.28,0.03,49.8,13.26,-0.01,11.3,590.8
10.98,CARRY,2.83,-0.03,-9.58,3.26,-0.01,1,0,322.0,225.0,15.1,0.3,0.04,50.6,13.26,-0.01,9.5,588.3
11.03,CARRY,2.83,-0.03,-9.58,3.27,-0.01,1,0,322.0,224.0,16.1,0.32,0.04,48.7,13.26,-0.01,9.2,587.3
11.08,CARRY,2.86,-0.02,-9.58,3.28,-0.01,1,0,322.0,225.0,15.1,0.3,0.04,50.8,13.26,-0.01,9.5,586.8
11.13,CARRY,2.86,-0.02,-9.58,3.3,-0.01,1,0,322.0,224.0,16.1,0.32,0.04,50.9,13.26,-0.01,9.2,585.8
11.19,CARRY,2.89,-0.03,-9.58,3.31,-0.01,1,0,322.0,226.5,13.6,0.27,0.04,50.4,13.26,-0.01,10.9,586.8
11.24,CARRY,2.89,-0.03,-9.58,3.32,-0.01,1,0,322.0,225.0,15.1,0.3,0.04,50.0,13.26,-0.01,10.2,585.3
11.29,CARRY,2.91,-0.03,-9.58,3.34,-0.01,1,0,322.0,226.5,13.6,0.27,0.04,51.8,13.26,-0.01,10.9,585.3
11.34,CARRY,2.94,-0.03,-9.58,3.35,-0.01,1,0,322.0,225.5,14.6,0.29,0.04,51.0,13.26,-0.01,9.1,582.7
11.39,CARRY,2.94,-0.03,-9.58,3.36,-0.01,1,0,322.0,226.5,13.6,0.27,0.04,50.4,13.26,-0.01,10.8,583.7
11.44,CARRY,2.97,-0.03,-9.58,3.38,-0.01,1,0,322.0,225.5,14.6,0.29,0.04,50.4,13.26,-0.01,9.0,581.1
11.5,CARRY,2.97,-0.03,-9.58,3.39,-0.01,1,0,322.0,225.0,15.1,0.3,0.04,50.2,13.26,-0.01,9.3,580.6
11.55,CARRY,2.99,-0.03,-9.58,3.4,-0.01,1,0,322.0,227.0,13.2,0.26,0.04,50.6,13.26,-0.01,10.4,581.0
11.6,CARRY,2.99,-0.03,-9.58,3.41,-0.01,1,0,322.0,225.5,14.6,0.29,0.04,50.4,13.26,-0.01,9.6,579.5
11.65,CARRY,3.02,-0.02,-9.58,3.43,-0.01,1,0,322.0,227.0,13.2,0.26,0.04,50.7,13.26,-0.01,10.3,579.5
11.7,CARRY,3.02,-0.02,-9.58,3.44,-0.01,1,0,322.0,225.5,14.6,0.29,0.04,50.1,13.26,-0.01,9.6,578.0
11.75,CARRY,3.05,-0.02,-9.58,3.45,-0.01,1,0,322.0,227.0,13.2,0.26,0.04,50.7,13.26,-0.01,10.2,577.9
11.8,CARRY,3.05,-0.02,-9.58,3.47,-0.01,1,0,322.0,225.5,14.6,0.29,0.04,51.5,13.26,-0.01,9.5,576.4
11.86,CARRY,3.07,-0.02,-9.58,3.48,-0.01,1,0,322.0,227.0,13.2,0.26,0.04,51.2,13.26,-0.01,10.2,576.4
11.91,CARRY,3.07,-0.02,-9.58,3.49,-0.01,1,0,322.0,225.5,14.6,0.29,0.04,50.0,13.26,-0.01,9.5,574.9
11.96,CARRY,3.1,-0.02,-9.58,3.5,-0.01,1,0,322.0,226.0,14.1,0.28,0.04,50.9,13.26,-0.01,9.2,573.8
12.01,CARRY,3.1,-0.02,-9.58,3.52,-0.01,1,0,322.0,227.0,13.2,0.26,0.04,50.1,13.26,-0.01,10.9,574.8
12.06,CARRY,3.13,-0.02,-9.58,3.53,-0.01,1,0,322.0,226.0,14.1,0.28,0.04,50.7,13.26,-0.01,9.1,572.3
12.11,CARRY,3.13,-0.02,-9.58,3.54,-0.01,1,0,322.0,227.0,13.2,0.26,0.04,52.1,13.26,-0.01,10.9,573.3
12.17,CARRY,3.15,-0.02,-9.58,3.56,-0.01,1,0,322.0,226.0,14.1,0.28,0.04,51.6,13.26,-0.01,9.1,570.8
12.22,CARRY,3.15,-0.02,-9.58,3.57,-0.01,1,0,322.0,227.0,13.2,0.26,0.04,51.0,13.26,-0.01,10.9,571.8
12.27,CARRY,3.18,-0.02,-9.58,3.58,-0.01,1,0,322.0,228.0,12.2,0.24,0.04,51.7,13.26,-0.01,11.1,571.2
12.32,CARRY,3.18,-0.02,-9.58,3.6,-0.01,1,0,322.0,225.5,14.6,0.29,0.04,50.9,13.26,-0.01,9.4,568.8
12.38,CARRY,3.21,-0.02,-9.58,3.61,-0.01,1,0,322.0,228.0,12.2,0.24,0.04,52.1,13.26,-0.01,11.0,569.7
12.43,CARRY,3.21,-0.02,-9.58,3.62,-0.01,1,0,322.0,225.5,14.6,0.29,0.04,49.8,13.26,-0.01,9.3,567.2
12.48,CARRY,3.23,-0.02,-9.58,3.63,-0.01,1,0,322.0,228.5,11.7,0.23,0.04,49.7,13.26,-0.01,11.5,568.7
12.53,CARRY,3.23,-0.02,-9.58,3.65,-0.01,1,0,322.0,225.5,14.6,0.29,0.04,50.0,13.26,-0.01,9.3,565.7
12.58,CARRY,3.26,-0.02,-9.58,3.66,-0.01,1,0,322.0,226.5,13.6,0.27,0.04,50.7,13.26,-0.01,9.5,565.2
12.63,CARRY,3.26,-0.02,-9.58,3.67,-0.01,1,0,322.0,227.5,12.7,0.25,0.04,50.2,13.26,-0.01,11.2,566.2
12.68,CARRY,3.29,-0.02,-9.58,3.69,-0.01,1,0,322.0,226.5,13.6,0.27,0.04,50.3,13.26,-0.01,9.4,563.7
12.74,CARRY,3.29,-0.02,-9.58,3.7,-0.01,1,0,321.5,227.5,12.6,0.25,0.03,50.4,13.26,-0.01,11.3,564.7
12.79,CARRY,3.31,-0.02,-9.58,3.71,-0.01,1,0,322.0,226.5,13.6,0.27,0.04,50.6,13.26,-0.01,9.4,562.1
12.84,CARRY,3.31,-0.02,-9.58,3.72,-0.01,1,0,321.5,227.5,12.6,0.25,0.03,50.5,13.26,-0.01,11.2,563.2
12.89,CARRY,3.34,-0.02,-9.58,3.74,-0.01,1,0,322.0,226.5,13.6,0.27,0.04,51.6,13.26,-0.01,9.4,560.6
12.94,CARRY,3.34,-0.02,-9.58,3.75,-0.01,1,0,321.5,227.5,12.6,0.25,0.03,49.9,13.26,-0.01,11.2,561.7
12.99,CARRY,3.36,-0.02,-9.58,3.76,-0.01,1,0,321.5,228.5,11.6,0.23,0.03,50.9,13.26,-0.01,11.4,561.1
13.05,CARRY,3.39,-0.02,-9.58,3.78,-0.01,1,0,321.5,229.5,10.6,0.21,0.03,50.3,13.26,-0.01,11.7,560.6
13.1,CARRY,3.39,-0.02,-9.58,3.79,-0.01,1,0,321.5,229.0,11.1,0.22,0.03,50.4,13.26,-0.01,11.9,560.1
13.15,CARRY,3.42,-0.02,-9.58,3.8,-0.01,1,0,321.5,229.5,10.6,0.21,0.03,50.8,13.26,-0.01,11.6,559.1
13.2,CARRY,3.42,-0.02,-9.58,3.81,-0.01,1,0,321.5,229.0,11.1,0.22,0.03,50.3,13.26,-0.01,11.9,558.6
13.25,CARRY,3.44,-0.02,-9.58,3.83,-0.01,1,0,321.5,227.0,13.1,0.26,0.03,50.8,13.26,-0.01,9.1,555.1
13.3,CARRY,3.44,-0.02,-9.58,3.84,-0.01,1,0,321.5,228.5,11.6,0.23,0.03,49.9,13.26,-0.01,11.4,556.6
13.35,CARRY,3.47,-0.02,-9.58,3.85,-0.01,1,0,321.5,229.5,10.6,0.21,0.03,51.0,13.26,-0.01,11.6,556.1
13.41,CARRY,3.47,-0.02,-9.58,3.87,-0.01,1,0,322.0,226.5,13.6,0.27,0.04,51.6,13.26,-0.01,9.3,553.1
13.46,CARRY,3.49,-0.02,-9.58,3.88,-0.01,1,0,321.5,229.0,11.1,0.22,0.03,51.6,13.26,-0.01,11.2,554.2
13.51,CARRY,3.49,-0.02,-9.58,3.89,-0.01,1,0,322.0,226.5,13.6,0.27,0.04,49.9,13.26,-0.01,9.4,551.7
13.56,CARRY,3.52,-0.02,-9.58,3.9,-0.01,1,0,321.5,229.0,11.1,0.22,0.03,50.5,13.26,-0.01,11.2,552.8
13.61,CARRY,3.52,-0.02,-9.58,3.92,-0.01,1,0,322.0,226.5,13.6,0.27,0.04,50.1,13.26,-0.01,9.5,550.2
13.66,CARRY,3.54,-0.02,-9.58,3.93,-0.01,1,0,321.5,229.5,10.6,0.21,0.03,50.9,13.26,-0.01,11.8,551.9
13.72,CARRY,3.54,-0.02,-9.58,3.94,-0.01,1,0,322.0,226.5,13.6,0.27,0.04,50.7,13.26,-0.01,9.5,548.8
13.77,CARRY,3.57,-0.02,-9.58,3.96,-0.01,1,0,321.5,226.5,13.6,0.27,0.03,50.7,13.26,-0.01,8.9,547.5
13.82,CARRY,3.57,-0.02,-9.58,3.97,-0.01,1,0,321.5,229.0,11.1,0.22,0.03,50.2,13.26,-0.01,12.2,549.9
13.87,CARRY,3.59,-0.02,-9.58,3.98,-0.01,1,0,321.5,226.5,13.6,0.27,0.03,49.9,13.26,-0.01,9.0,546.1
13.92,CARRY,3.59,-0.02,-9.58,3.99,-0.01,1,0,322.5,226.0,14.2,0.28,0.05,50.5,13.26,-0.01,9.1,545.5
13.97,CARRY,3.62,-0.02,-9.58,4.01,-0.01,1,0,321.5,226.5,13.6,0.27,0.03,49.9,13.26,-0.01,9.1,544.7
14.02,CARRY,3.62,-0.02,-9.58,4.02,-0.01,1,0,322.5,225.5,14.7,0.29,0.05,49.8,13.26,-0.01,8.7,543.5
14.07,CARRY,3.64,-0.02,-9.58,4.03,-0.01,1,0,321.5,226.5,13.6,0.27,0.03,51.1,13.26,-0.01,9.1,543.2
14.13,CARRY,3.64,-0.02,-9.58,4.05,-0.01,1,0,322.5,226.0,14.2,0.28,0.05,49.8,13.26,-0.01,9.3,542.6
14.18,CARRY,3.67,-0.02,-9.58,4.06,-0.01,1,0,321.5,226.5,13.6,0.27,0.03,51.1,13.26,-0.01,9.2,541.8
14.23,CARRY,3.67,-0.02,-9.58,4.07,-0.01,1,0,321.5,226.0,14.1,0.28,0.03,50.2,13.26,-0.01,9.4,541.3
14.28,CARRY,3.69,-0.02,-9.58,4.08,-0.01,1,0,321.5,226.5,13.6,0.27,0.03,50.7,13.26,-0.01,9.2,540.3
14.33,CARRY,3.69,-0.02,-9.58,4.1,-0.01,1,0,321.5,225.5,14.6,0.29,0.03,50.0,13.26,-0.01,9.0,539.3
14.38,CARRY,3.72,-0.01,-9.58,4.11,-0.01,1,0,321.0,226.5,13.5,0.27,0.02,50.6,13.26,-0.01,9.2,538.8
14.43,CARRY,3.72,-0.01,-9.58,4.12,-0.01,1,0,321.5,226.0,14.1,0.28,0.03,50.3,13.26,-0.01,9.4,538.3
14.49,CARRY,3.74,-0.01,-9.58,4.14,-0.01,1,0,321.0,227.0,13.0,0.26,0.02,50.8,13.26,-0.01,9.7,537.8
14.54,CARRY,3.74,-0.01,-9.58,4.15,-0.01,1,0,321.5,226.5,13.6,0.27,0.03,50.4,13.26,-0.01,9.8,537.2
14.59,CARRY,3.77,-0.01,-9.58,4.16,-0.01,1,0,321.0,227.5,12.5,0.25,0.02,51.4,13.26,-0.01,10.1,536.7
14.64,CARRY,3.77,-0.01,-9.58,4.17,-0.01,1,0,321.0,227.0,13.0,0.26,0.02,49.9,13.26,-0.01,10.3,536.2
14.69,CARRY,3.8,-0.01,-9.58,4.19,-0.01,1,0,321.0,228.5,11.5,0.23,0.02,50.8,13.26,-0.01,11.0,536.1
14.74,CARRY,3.8,-0.01,-9.58,4.2,-0.01,1,0,321.0,228.0,12.0,0.24,0.02,49.9,13.26,-0.01,11.2,535.6
14.79,CARRY,3.83,-0.01,-9.58,4.21,-0.01,1,0,321.0,229.0,11.0,0.22,0.02,51.5,13.26,-0.01,11.3,535.0
14.85,CARRY,3.85,-0.01,-9.58,4.23,-0.01,1,0,320.5,230.5,9.5,0.19,0.01,50.9,13.26,-0.01,12.0,535.0
14.9,CARRY,3.85,-0.01,-9.58,4.24,-0.01,1,0,320.5,229.5,10.5,0.21,0.01,50.2,13.26,-0.01,11.8,534.0
14.95,CARRY,3.88,-0.01,-9.58,4.25,-0.01,1,0,320.5,230.5,9.5,0.19,0.01,50.7,13.26,-0.01,12.0,533.4
15.0,CARRY,3.88,-0.01,-9.58,4.26,-0.01,1,0,320.5,230.5,9.5,0.19,0.01,50.3,13.26,-0.01,12.7,533.4
15.05,CARRY,3.91,-0.01,-9.58,4.28,-0.01,1,0,320.5,231.5,8.5,0.17,0.01,51.9,13.26,-0.01,12.9,532.9
15.11,CARRY,3.91,-0.01,-9.58,4.29,-0.01,1,0,320.5,231.5,8.5,0.17,0.01,50.6,13.26,-0.01,13.7,532.9
15.16,CARRY,3.93,-0.01,-9.58,4.3,-0.01,1,0,320.5,232.0,8.0,0.16,0.01,51.0,13.26,-0.01,13.5,531.9
15.21,CARRY,3.93,-0.01,-9.58,4.32,-0.01,1,0,320.5,231.5,8.5,0.17,0.01,50.2,13.26,-0.01,13.8,531.4
15.26,CARRY,3.96,-0.01,-9.58,4.33,-0.01,1,0,320.5,233.0,7.0,0.14,0.01,50.8,13.26,-0.01,14.6,531.6
15.31,CARRY,3.96,-0.01,-9.58,4.34,-0.01,1,0,320.5,232.5,7.5,0.15,0.01,50.2,13.26,-0.01,14.9,531.1
15.36,CARRY,3.98,-0.01,-9.58,4.36,-0.01,1,0,320.5,233.5,6.5,0.13,0.01,50.6,13.26,-0.01,15.3,530.7
15.42,CARRY,3.98,-0.01,-9.58,4.37,-0.01,1,0,320.5,232.5,7.5,0.15,0.01,50.7,13.26,-0.01,15.0,529.7
15.47,CARRY,4.0,-0.01,-9.58,4.38,-0.01,1,0,320.5,234.0,6.0,0.12,0.01,50.7,13.26,-0.01,16.0,530.0
15.52,CARRY,4.0,-0.01,-9.58,4.39,-0.01,1,0,320.5,233.5,6.5,0.13,0.01,50.4,13.26,-0.01,16.3,529.5
15.57,CARRY,4.02,-0.01,-9.58,4.41,-0.01,1,0,320.5,233.5,6.5,0.13,0.01,51.5,13.26,-0.01,15.9,528.3
15.62,CARRY,4.02,-0.01,-9.58,4.42,-0.01,1,0,321.0,234.0,6.1,0.12,0.02,49.8,13.26,-0.01,17.0,528.8
15.67,CARRY,4.04,-0.01,-9.58,4.43,-0.01,1,0,320.0,234.0,6.0,0.12,0.0,50.8,13.26,-0.01,16.8,527.8
15.72,CARRY,4.04,-0.01,-9.58,4.45,-0.01,1,0,320.5,233.5,6.5,0.13,0.01,49.8,13.26,-0.01,17.0,527.3
15.78,CARRY,4.06,-0.01,-9.58,4.46,-0.01,1,0,320.5,234.5,5.5,0.11,0.01,51.2,13.26,-0.01,17.7,527.2
15.83,CARRY,4.06,-0.01,-9.58,4.47,-0.01,1,0,320.5,234.0,6.0,0.12,0.01,51.2,13.26,-0.01,18.0,526.7
15.88,CARRY,4.07,-0.02,-9.58,4.48,-0.01,1,0,320.5,235.0,5.0,0.1,0.01,51.1,13.26,-0.01,18.8,526.8
15.93,CARRY,4.07,-0.02,-9.58,4.5,-0.01,1,0,321.0,234.5,5.6,0.11,0.02,49.1,13.26,-0.01,19.0,526.2
15.98,CARRY,4.09,-0.02,-9.58,4.51,-0.01,1,0,321.0,235.0,5.1,0.1,0.02,49.9,13.26,-0.01,19.3,525.8
16.03,CARRY,4.09,-0.02,-9.58,4.52,-0.01,1,0,321.0,235.0,5.1,0.1,0.02,50.9,13.26,-0.01,20.0,525.8
16.08,CARRY,4.1,-0.02,-9.58,4.54,-0.01,1,0,321.0,235.5,4.6,0.09,0.02,53.4,13.26,-0.01,20.4,525.5
16.14,CARRY,4.1,-0.02,-9.58,4.55,-0.01,1,0,320.5,235.5,4.5,0.09,0.01,51.2,13.26,-0.01,21.3,525.5
16.19,CARRY,4.12,-0.02,-9.58,4.56,-0.01,1,0,320.5,236.0,4.0,0.08,0.01,51.1,13.26,-0.01,21.7,525.2
16.24,CARRY,4.12,-0.02,-9.58,4.57,-0.01,1,0,320.5,235.0,5.0,0.1,0.01,50.5,13.26,-0.01,21.5,524.2
16.29,CARRY,4.13,-0.02,-9.58,4.59,-0.01,1,0,320.5,235.5,4.5,0.09,0.01,52.0,13.26,-0.01,22.0,523.9
16.35,CARRY,4.14,-0.02,-9.58,4.6,-0.01,1,0,320.5,235.5,4.5,0.09,0.01,51.9,13.26,-0.01,22.0,523.2
16.4,CARRY,4.14,-0.02,-9.58,4.61,-0.01,1,0,320.5,235.5,4.5,0.09,0.01,49.2,13.26,-0.01,22.7,523.2
16.45,CARRY,4.15,-0.02,-9.58,4.63,-0.01,1,0,320.5,235.5,4.5,0.09,0.01,50.6,13.26,-0.01,22.8,522.5
16.5,CARRY,4.15,-0.02,-9.58,4.64,-0.01,1,0,320.5,235.5,4.5,0.09,0.01,49.4,13.26,-0.01,23.5,522.5
16.55,CARRY,4.17,-0.02,-9.58,4.65,-0.01,1,0,320.5,235.5,4.5,0.09,0.01,49.4,13.26,-0.01,23.6,521.9
16.6,CARRY,4.17,-0.02,-9.58,4.66,-0.01,1,0,320.5,235.0,5.0,0.1,0.01,48.5,13.26,-0.01,23.8,521.4
16.65,CARRY,4.18,-0.02,-9.58,4.68,-0.01,1,0,320.5,235.0,5.0,0.1,0.01,53.0,13.26,-0.01,23.9,520.7
16.71,CARRY,4.18,-0.02,-9.58,4.69,-0.01,1,0,320.0,234.5,5.5,0.11,0.0,48.5,13.26,-0.01,24.3,520.3
16.76,CARRY,4.19,-0.02,-9.58,4.7,-0.01,1,0,320.0,235.0,5.0,0.1,0.0,49.3,13.26,-0.01,24.9,520.2
16.81,CARRY,4.19,-0.02,-9.58,4.72,-0.01,1,0,320.5,234.5,5.5,0.11,0.01,48.5,13.26,-0.01,25.0,519.6
16.86,CARRY,4.2,-0.02,-9.58,4.73,-0.01,1,0,320.5,235.0,5.0,0.1,0.01,49.4,13.26,-0.01,25.7,519.5
16.91,CARRY,4.2,-0.02,-9.58,4.74,-0.01,1,0,321.0,234.5,5.6,0.11,0.02,49.5,13.26,-0.01,25.8,519.0
16.96,CARRY,4.21,-0.02,-9.58,4.75,-0.01,1,0,321.0,235.0,5.1,0.1,0.02,51.5,13.26,-0.01,26.5,518.9
17.01,CARRY,4.21,-0.02,-9.58,4.77,-0.01,1,0,321.0,235.0,5.1,0.1,0.02,48.3,13.26,-0.01,27.2,518.9
17.06,CARRY,4.22,-0.02,-9.58,4.78,-0.01,1,0,321.0,235.0,5.1,0.1,0.02,49.1,13.26,-0.01,27.4,518.3
17.11,CARRY,4.22,-0.02,-9.58,4.79,-0.01,1,0,321.0,235.0,5.1,0.1,0.02,48.5,13.26,-0.01,28.1,518.3
17.16,CARRY,4.23,-0.02,-9.58,4.8,-0.01,1,0,321.0,235.0,5.1,0.1,0.02,50.2,13.26,-0.01,28.2,517.7
17.21,CARRY,4.23,-0.02,-9.58,4.82,-0.01,1,0,321.0,234.5,5.6,0.11,0.02,48.8,13.26,-0.01,28.5,517.2
17.26,CARRY,4.24,-0.02,-9.58,4.83,-0.01,1,0,320.5,235.0,5.0,0.1,0.01,50.7,13.26,-0.01,29.2,517.2
17.31,CARRY,4.24,-0.02,-9.58,4.84,-0.01,1,0,320.5,234.5,5.5,0.11,0.01,48.4,13.26,-0.01,29.4,516.7
17.36,CARRY,4.25,-0.02,-9.58,4.85,-0.01,1,0,320.5,234.5,5.5,0.11,0.01,48.7,13.26,-0.01,29.6,516.1
17.41,CARRY,4.25,-0.02,-9.58,4.87,-0.01,1,0,320.5,234.0,6.0,0.12,0.01,48.4,13.26,-0.01,29.8,515.6
17.46,CARRY,4.26,-0.02,-9.58,4.88,-0.01,1,0,320.5,234.5,5.5,0.11,0.01,48.6,13.26,-0.01,30.4,515.5
17.51,CARRY,4.26,-0.02,-9.58,4.89,-0.01,1,0,320.5,234.0,6.0,0.12,0.01,48.3,13.26,-0.01,30.7,515.0
17.56,CARRY,4.27,-0.02,-9.58,4.91,-0.01,1,0,320.5,234.0,6.0,0.12,0.01,51.1,13.26,-0.01,30.8,514.5
17.62,CARRY,4.27,-0.02,-9.58,4.92,-0.01,1,0,320.5,233.5,6.5,0.13,0.01,49.2,13.26,-0.01,31.0,514.0
17.67,CARRY,4.28,-0.02,-9.58,4.93,-0.01,1,0,321.0,234.0,6.1,0.12,0.02,49.4,13.26,-0.01,31.6,513.8
17.72,CARRY,4.28,-0.02,-9.58,4.94,-0.01,1,0,321.0,233.5,6.6,0.13,0.02,49.3,13.26,-0.01,31.9,513.3
17.77,CARRY,4.29,-0.02,-9.58,4.96,-0.01,1,0,321.0,234.0,6.1,0.12,0.02,49.0,13.26,-0.01,32.5,513.2
17.82,CARRY,4.29,-0.02,-9.58,4.97,-0.01,1,0,321.0,234.0,6.1,0.12,0.02,48.7,13.26,-0.01,33.2,513.2
17.87,CARRY,4.3,-0.02,-9.58,4.98,-0.01,1,0,321.0,234.0,6.1,0.12,0.02,51.4,13.26,-0.01,33.3,512.6
17.92,CARRY,4.3,-0.02,-9.58,4.99,-0.01,1,0,321.0,233.5,6.6,0.13,0.02,48.9,13.26,-0.01,33.6,512.1
17.97,CARRY,4.31,-0.02,-9.58,5.01,-0.01,1,0,321.0,234.0,6.1,0.12,0.02,49.2,13.26,-0.01,34.1,511.9
18.02,CARRY,4.31,-0.02,-9.58,5.02,-0.01,1,0,321.0,233.5,6.6,0.13,0.02,48.8,13.26,-0.01,34.3,511.4
18.07,CARRY,4.32,-0.02,-9.58,5.03,-0.01,1,0,321.0,234.0,6.1,0.12,0.02,49.5,13.26,-0.01,34.9,511.2
18.12,CARRY,4.32,-0.02,-9.58,5.04,-0.01,1,0,321.0,233.5,6.6,0.13,0.02,48.7,13.26,-0.01,35.1,510.7
18.17,CARRY,4.34,-0.02,-9.58,5.06,-0.01,1,0,321.0,233.5,6.6,0.13,0.02,51.8,13.26,-0.01,35.2,510.1
18.22,CARRY,4.34,-0.02,-9.58,5.07,-0.01,1,0,321.0,233.0,7.1,0.14,0.02,48.4,13.26,-0.01,35.4,509.6
18.27,CARRY,4.35,-0.02,-9.58,5.08,-0.01,1,0,321.0,234.0,6.1,0.12,0.02,49.2,13.26,-0.01,36.5,509.9
18.32,CARRY,4.35,-0.02,-9.58,5.09,-0.01,1,0,321.0,233.5,6.6,0.13,0.02,48.1,13.26,-0.01,36.7,509.4
18.37,CARRY,4.36,-0.02,-9.58,5.11,-0.01,1,0,320.5,234.5,5.5,0.11,0.01,49.2,13.26,-0.01,37.8,509.7
18.42,CARRY,4.36,-0.02,-9.58,5.12,-0.01,1,0,320.5,234.0,6.0,0.12,0.01,48.1,13.26,-0.01,38.0,509.2
18.47,CARRY,4.37,-0.02,-9.58,5.13,-0.01,1,0,320.5,234.0,6.0,0.12,0.01,50.2,13.26,-0.01,38.0,508.5
18.52,CARRY,4.37,-0.02,-9.58,5.15,-0.01,1,0,320.5,233.5,6.5,0.13,0.01,48.2,13.26,-0.01,38.3,508.0
18.57,CARRY,4.38,-0.02,-9.58,5.16,-0.01,1,0,320.5,233.5,6.5,0.13,0.01,49.3,13.26,-0.01,38.3,507.3
18.62,CARRY,4.38,-0.02,-9.58,5.17,-0.01,1,0,321.0,233.0,7.1,0.14,0.02,48.1,13.26,-0.01,38.4,506.8
18.67,CARRY,4.4,-0.02,-9.58,5.18,-0.01,1,0,321.0,233.5,6.6,0.13,0.02,49.3,13.26,-0.01,39.0,506.6
18.72,CARRY,4.4,-0.02,-9.58,5.2,-0.01,1,0,321.0,233.5,6.6,0.13,0.02,48.0,13.26,-0.01,39.7,506.6
18.77,CARRY,4.41,-0.02,-9.58,5.21,-0.01,1,0,321.0,233.5,6.6,0.13,0.02,53.3,13.26,-0.01,39.7,505.9
18.83,CARRY,4.41,-0.02,-9.58,5.22,-0.01,1,0,321.5,233.0,7.2,0.14,0.03,49.1,13.26,-0.01,39.9,505.3
18.88,CARRY,4.42,-0.02,-9.58,5.23,-0.01,1,0,321.5,233.5,6.7,0.13,0.03,49.7,13.26,-0.01,40.5,505.2
18.93,CARRY,4.42,-0.02,-9.58,5.25,-0.01,1,0,321.0,233.0,7.1,0.14,0.02,48.2,13.26,-0.01,40.8,504.7
18.98,CARRY,4.43,-0.02,-9.58,5.26,-0.01,1,0,321.0,233.5,6.6,0.13,0.02,49.2,13.26,-0.01,41.3,504.5
19.03,CARRY,4.43,-0.02,-9.58,5.27,-0.01,1,0,321.0,233.0,7.1,0.14,0.02,48.3,13.26,-0.01,41.5,504.0
19.08,CARRY,4.45,-0.02,-9.58,5.28,-0.01,1,0,321.0,233.0,7.1,0.14,0.02,50.8,13.26,-0.01,41.5,503.3
19.13,CARRY,4.45,-0.02,-9.58,5.3,-0.01,1,0,321.0,233.0,7.1,0.14,0.02,48.3,13.26,-0.01,42.2,503.3
19.18,CARRY,4.46,-0.02,-9.58,5.31,-0.01,1,0,321.0,233.5,6.6,0.13,0.02,49.2,13.26,-0.01,42.7,503.0
19.23,CARRY,4.46,-0.02,-9.58,5.32,-0.01,1,0,321.0,233.0,7.1,0.14,0.02,48.5,13.26,-0.01,42.9,502.5
19.28,CARRY,4.47,-0.02,-9.58,5.33,-0.01,1,0,321.0,233.5,6.6,0.13,0.02,49.0,13.26,-0.01,43.4,502.3
19.33,CARRY,4.47,-0.02,-9.58,5.35,-0.01,1,0,321.0,233.5,6.6,0.13,0.02,48.9,13.26,-0.01,44.1,502.3
19.38,CARRY,4.48,-0.02,-9.58,5.36,-0.01,1,0,320.5,234.0,6.0,0.12,0.01,52.2,13.26,-0.01,44.6,502.1
19.44,CARRY,4.48,-0.02,-9.58,5.37,-0.01,1,0,320.5,234.0,6.0,0.12,0.01,48.6,13.26,-0.01,45.4,502.1
19.49,CARRY,4.5,-0.02,-9.58,5.39,-0.01,1,0,320.5,234.0,6.0,0.12,0.01,49.0,13.26,-0.01,45.4,501.3
